Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Good,,the location to the Roma Termini station was phenomenal. I was staying in Rome the night before my flight home. out the door and on a train in 5 minutes! can’t beat it!,7.0,May 2023,"May 13, 2023",Double or Twin Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,1,0
Comfortable and convenient to Rome termini,No outlet by the bed,location,8.0,May 2023,"May 13, 2023",Single Room,1,Solo traveler,7.4,0,1,0,0,0,0,0,0,1,0
perfect hotel for a Rome stay,TV did not work,"location, breakfast and staff, particularly in the breakfast rooms",8.0,May 2023,"May 13, 2023",Superior Double or Twin Room,3,Couple,7.4,1,0,0,0,1,0,1,0,1,0
Very Good,,Perfect location! In front of Termini Station！,8.0,May 2023,"May 11, 2023",Double or Twin Room,3,Group,7.4,0,0,0,0,0,0,0,0,1,0
Good,"Old building, old lift.","Very good location, just opposite ROma Termini. 1 minute walk. just cross a street will reach the hotel. Very helpful staffs. Good breakfast",7.0,April 2023,"May 10, 2023",Single Room,3,Solo traveler,7.4,0,0,0,1,1,0,1,0,1,0
Very Good,it looked kinda old,it was in a fantastic location in front of termini so it would connect you to the whole city and the train to go to other cities,8.0,May 2023,"May 9, 2023",Superior Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,1,0
Stay here if you're a tourist - excellent location and fair price,"The hotel is old, decoration is a bit dated and there are noises from outside a bit annoying (like the A/C or the elevator, etc.). Cleanliness is the best feature. There was peanuts under my desk for a couple of days (even though I never ate peanuts) and there were dirt spots on the wallpaper. I was barely there so it wasn't really a problem, but if you're planning to spend a lot of time in the hotel you might wanna consider somewhere else.","Location is the best feature of this hotel. It is literally in front of Termini station which makes it really easy to go around by metro and buses, and also reach farther places like the airport and other locations outside of Rome. It was comfortable enough (I was barely there) I was gone for the most part of the time so it wasn't a problem for me. The staff was really nice and helpful. Value for money is absolutely fair.",7.0,April 2023,"May 9, 2023",Single Room,4,Solo traveler,7.4,0,1,1,1,1,0,0,0,1,0
Close to everything,"Bathroom had left over soaps from previous people. Only one lift, stairs into the property and to the lift.","Close to everything, nice little rooms for a solo traveller. Staff were great.",7.0,May 2023,"May 8, 2023",Single Room,3,Solo traveler,7.4,1,1,0,0,1,0,0,0,0,0
nice weather and good location,internet and breakfast,location,7.0,May 2023,"May 7, 2023",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,1,1,0
good choice when convenience is a priority,Facilities a bit old.,"Fantastic location,  opposite to train and metro station.",8.0,May 2023,"May 7, 2023",Small Double Room,2,Couple,7.4,0,0,0,1,0,0,0,0,1,0
Good,Long halls looked like a labyrinth,"Location, really close to the train station",7.0,April 2023,"May 7, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,1,0
good in the end,"I arrived with a lot of baggage and reaching the room was not comfortable (many and small doors). also i didn't want to open my bags (already prepared for the trip of the following day), but had to do because no soap was provided to take a shower.",great position: I need a rest place before following with my trip (train and plane) and the position of the hotel was perfect. The staff was kind and helpfull,8.0,May 2023,"May 5, 2023",Double or Twin Room,1,Solo traveler,7.4,0,1,0,0,1,0,0,0,0,0
Highly recommeded.,Breakfast could have been better in terms of quality.,Excellent location just outside the main train station.  Superb room and very helpful staff.,8.0,May 2023,"May 3, 2023",Double or Twin Room,1,Couple,7.4,1,0,0,0,1,0,0,1,1,0
"Need to be close to Rome Termini Railway Station, this is your place!!",pretty beat up but location is perfect,"This is right across the street from train station. We had early morning flight so could easily grab Leonard Express to get to airport cheaply and quickly. We had big room, good size bathroom and quiet. Staff very friendly.",7.0,May 2023,"May 3, 2023",Small Double Room,1,Couple,7.4,1,0,0,0,1,0,0,0,0,1
Good,They don't spend anything on the renovation of the hotel. But it's necessary! Special toilet. I don't know about the other rooms but ours smelled of sewage.,The personal is great! And this hotel must be lucky to have this amazing personal. 👌 We like the hotel position ✅,7.0,May 2023,"May 2, 2023",Double or Twin Room,4,Family,7.4,0,1,0,0,0,0,0,0,0,0
Very Good,"The only downside was they couldn’t provide me with an iron, for my clothes.",Reception staff were kind and professional.,8.0,April 2023,"May 2, 2023",Double or Twin Room,3,Group,7.4,0,0,0,0,1,0,0,0,0,0
Very Good,the view was bit disappointing and dirty,"clean in room, well looked after, amazing staff",8.0,May 2023,"May 1, 2023",Double or Twin Room,4,Couple,7.4,1,0,0,0,1,0,0,0,0,1
Near Roma Termini!,"The room is dark and gloomy, when we tried to open the window for some lights and fresh air it opens to a ventilation shaft/pipes which is so dirty and smells bad, no views at all. So scary that we just closed and locked the window.
It is understandable that this is a budget hotel so don't expect some toilet amenities (only liquid bath soap and tissues), no coffee/tea facilities provided, but they have coffee and other drinks vending machine at 1st floor.",The location of the hotel and the staff at Front Desk.,7.0,April 2023,"April 30, 2023",Small Double Room,2,Couple,7.4,0,1,0,1,1,0,0,1,1,1
Excellent Location!,"No porter to help you with your luggage upon arrival. Queen-size bed is just two single bed put together, so it is inconvenient for couple to sleep. Not enough power socket or USB port to charge your devices. The hot water from shower is not constant, on and off. No tea or coffee facilities in the room, at least provide kettle.","1. Location, right beside the Roma Termini Station.
2. Staff - Front Desk and the staff at the breakfast room
3. Wifi is reliable
4. Variety in breakfast options.",7.0,April 2023,"April 30, 2023",Small Double Room,1,Couple,7.4,1,1,1,1,1,0,1,0,1,1
Pleasant,,Breakfast was good.,6.0,April 2023,"April 28, 2023",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,1,0,0,0
"central location was great, rather dated hotel but good value.",The shower didn’t work properly and we asked it to be fixed and nothing happened.  Our room had very little natural light and the one window we had looked into a concrete void in the building.,"location was key for us.  comfortable bed, great breakfast - wide choice of foods.",8.0,April 2023,"April 27, 2023",Small Double Room,2,Couple,7.4,1,1,0,1,0,0,1,0,1,0
Good,"the bed was really small. it was a double room, for 2 persons, but with a small bed, we couln’t sleep two people in it.","location is great, near the central train station",7.0,April 2023,"April 18, 2023",Small Double Room,4,Family,7.4,0,1,0,0,0,0,0,0,1,0
a great weekend,Bring soap as this isn’t provided,It’s such a great central location! We were able to walk to so many of the big attractions in the city,8.0,April 2023,"April 18, 2023",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,1,0
Only okay for the 2 nights there. Glad we were out most of the time.,There was 0 daylight coming into the room. Room was super dark even with the lights on.,Location and Design inside.,7.0,April 2023,"April 17, 2023",Double or Twin Room,2,Family,7.4,0,1,0,0,0,0,0,0,1,0
The location is amazing,the room floor was very cold 🥶. the elevator was so old and scary. the cups at the breakfast was not clean. The phone in the room was broken. I can’t contact anyone inside the hotel.,"The front office receptionist Maria Carolina and Mahmoud they were super friendly, helpful and polite",8.0,April 2023,"April 16, 2023",Double or Twin Room,2,Family,7.4,0,1,0,1,1,0,0,1,0,0
Good price / quality at perfect location in Rome.,"The arco was still on ""winter season"", meaning heating only.","Very central location. 
Check-in & out went very smooth.
Very friendly personnel at reception, breakfast and maintenance.",6.0,April 2023,"April 14, 2023",Small Double Room,3,Group,7.4,0,0,0,0,1,0,1,0,1,0
Very Good,,"Fantastic location as needed to be near train station for early start! Older style hotel, but bed comfy, hot shower, so happy overall.",8.0,April 2023,"April 12, 2023",Superior Double or Twin Room,1,Couple,7.4,1,0,0,0,0,0,0,0,1,0
"Location is spot on but, a little lagging in facilities provided and quality of the rooms.","The room was a little dirty and dirt was on the curtains. My wife was sneezing all the time. 2 single beds were connected to make a big bed and there was a gap in between. The plaster was falling from the roof. The shower room was dark and was ok. one window was not locking and wind was coming inside. Maybe we were not given a good room. At least a kettle should be given in the room for tea/coffee (I understand it was not mentioned in the listing, this is just a suggestion).",Location is spot on. You come out of termini and see it in front of you. Very easy to connect with the rest of the city from here. Nice restaurants are also around you. The staff are also very good and friendly.,6.0,April 2023,"April 12, 2023",Double or Twin Room,3,Family,7.4,0,1,0,0,1,0,1,0,1,0
Pleasant,There is no communication tool available in hotel room. You will not be able to contact any Hotel reception or room service person for any help or services. You have to get down to the reception to talk to them.,location is awesome,6.0,April 2023,"April 12, 2023",Small Double Room,2,Couple,7.4,0,1,0,0,0,1,0,1,1,0
"We had pros and cons, but we would return in the future.","The floor where we stayed was still being worked on by constructors. The room itself was not completely equipped as expected: the shower in the bathroom was missing one faucet (we could only use the hand-held shower head), a place to put the soap (we had to leave it in the floor) and a proper water proofing to avoid leakage into the rest of the bathroom. There was no telephone to call reception, and the night lamps were still not energized (we had to use the general ceiling lamp, or our cellphones). 

All things considered, we would return to the hotel.",The location is great (just a few steps away from Terminal train station) and breakfast was varied and fresh. Staff was very nice and helpful.,7.0,April 2023,"April 12, 2023",Double or Twin Room,3,Couple,7.4,0,1,0,0,1,0,1,0,1,0
staff are very friendly and helpful ☺️ the location is great.,,very authentic hotel,7.0,April 2023,"April 11, 2023",Double or Twin Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
"great location, amazing staff, basic rooms","rooms were basic, no tea or coffee facilities in the rooms.",the staff were so kind and accommodating. they were very helpful. great location with the train station and everything within walking distance.,7.0,April 2023,"April 6, 2023",Double or Twin Room,4,Family,7.4,0,1,0,1,1,0,0,0,1,0
"Very convenient location and helpful staff, but dingy decor in room.","The decor in the room  was DISMAL, really DINGY and DEPRESSING,  pink fabric covered walls and dark wood, with inadequate electric lighting.   I completely understand lack of natural light in the building however they should compensate for this with light and bright paint and good electric lighting.","Location, Staff, Breakfast",7.0,April 2023,"April 5, 2023",Small Double Room,1,Solo traveler,7.4,0,1,0,1,1,0,1,0,1,0
"convenient  to get on hop on hop off bus, metro.",the shower drains slowly.  the window hinge is broken.  the hair dryer at entrance of bathroom caused us to bump it several times and start it.  tight entry into room.  elevator inside it’s own room with heavy  doors made it unwieldy to move with luggage.  very heavy unwieldy double doors to enter lobby.,Right next to the Termini train station. comfy beds. special express to Fiumicini airport.,8.0,April 2023,"April 5, 2023",Double or Twin Room,2,Group,7.4,1,1,0,1,0,0,0,0,0,0
