Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Exceptional,Nothing.,Everything about it. I couldn't fault this hotel. The staff were excellent and both the rooftop bar and pool were great. Really spacious rooms and great location near both green and blue metro lines.,10.0,April 2024,"April 29, 2024",Executive Room,5,Couple,9.2,1,0,1,0,1,0,0,0,1,0
Stunning Luxury,,"Booked a Carlton Club Room, a little more than the standard, but the rooms are on a high floor, plus you get complimentary bolt ons which easily counter the initial extra. Was upgraded to an Executive Suite, which was spacious and stunning.
Fantastic bathrooms, and breakfast quality is first class.",10.0,April 2024,"April 28, 2024",Carlton Club Room,1,Couple,9.2,1,0,1,0,0,0,1,0,0,0
Exceptional,nothing,"stayed at the hotel for 2 days and everything was very awesome , the room/view/gym, pool, were amazing.",10.0,March 2024,"April 28, 2024",Deluxe Room,2,Solo traveler,9.2,1,0,1,0,0,0,0,0,1,0
Wonderful,"On the occasion that we used the Roof Top bar, it was uncomfortably windy.","Breakfast was great.
The staff in the Carlton Club lounge were exceptional, but all staff were very good.",9.0,April 2024,"April 28, 2024",Carlton Club Room,2,Couple,9.2,0,0,1,0,1,0,1,0,0,0
Great & pleasant,,The location is near Asoke BTS which is convenient to reach any part of the destinations.,8.0,April 2024,"April 28, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,1,0
Exceptional,,As someone who is also a hotel host I can definitely say that this hotel is one of the best hotel in Bangkok. The staff are very kind and well trained. Everything from roof to rooftop bar is well done. See you next time,10.0,April 2024,"April 26, 2024",Deluxe Room,1,Couple,9.2,0,0,1,0,1,0,0,0,0,0
A good place to stay but a little far from Train station,Nothing,Value for money. First time staying at Carlton. It was very very comfortable and the room size is large.,9.0,April 2024,"April 26, 2024",Deluxe Room,3,Couple,9.2,1,0,0,0,0,0,0,0,0,0
Wonderful,,"Excellent customer service. Friendy staff, professional and proactive, bell boys were very attentive.",9.0,April 2024,"April 25, 2024",Deluxe Room,5,Family,9.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,Modern and-clean by any international standard.,10.0,April 2024,"April 25, 2024",Deluxe Room,4,Couple,9.2,1,0,0,0,0,0,0,0,0,0
Exceptional,,"I always come to this hotel when in bkk.
Nothing but the best.",10.0,April 2024,"April 24, 2024",Deluxe Room,2,Group,9.2,0,0,0,0,0,0,0,0,0,0
"From the conceirge staff, to the housekeepers, every member of staff made our stay just perfect. A special mention to un",Nothing,"Excellent location, everything was immaculately clean and welcoming.",10.0,April 2024,"April 22, 2024",Family Room,4,Family,9.2,1,0,0,0,0,0,0,0,1,0
"Strongly recommended, rating with full scores.",Maybe I need to stay there longer trying to find out any.,"The lobby is luxury, magnificent, chic and fashionable, well decorated with just right yellow lights; the bar is minute and cute, serving rich coffee and delicious cakes/snacks/deserts.
I'd also like to show my sincere appreciation to Ms. Pim, who's the room attendant. I was staying at room 1521 dating from Apr. 8th thru 12th. within which, she was always doing her job very well at excellent level. Every night as I cam back to the room did I feel like as cozy & comfortable as at home at my first sight after my opening the room door.
She also made a very vivid towel elephant on the bed welcoming me, quite touched.
By the way, there're two major malls (Terminal 21 with food courts and for fashionable things & EmSphere for foods & beverage) nearby for easy & casual shopping.",10.0,April 2024,"April 16, 2024",Deluxe Room,4,Solo traveler,9.2,1,0,1,0,0,0,1,0,1,0
"Excellent service, competent et aimable!",,"OK, good service & very  aimable",9.0,March 2024,"April 14, 2024",Executive Suite,16,Solo traveler,9.2,0,0,0,0,1,0,0,0,0,0
"Excellent hotel, highly recommend","Nothing to dislike. A point to note…

You will need to leave a deposit, about 2000 thb per night. This is common in larger hotels, the easiest way to pay is by credit card as they don’t accept debit card for the deposit. We didn’t have a credit card so we paid cash. As this was our last stop in Thailand it meant we took home 8000 thb so I’d recommend ensuring you have a credit card to cover this if you’re traveling Thailand.","Excellent experience for 4 nights in Bangkok. Excellent service, great room and good breakfast. 

We booked a club room which I highly recommend for access to the club lounge for free evening cocktails and canapes. The free laundry service was really helpful too after 2 weeks in Thailand.

The pool was welcome to cool down after a hot day exploring the city or an afternoon of relaxing.

The location is great, a short walk from the metro and BTS lines which can be used to navigate to most places in the city. Public transport is the best option in Bangkok as the traffic is very busy and can add upto an hour to your activity each way so use the BTS line or metro to riverboat.",10.0,April 2024,"April 13, 2024",Carlton Club Room,4,Couple,9.2,1,0,1,0,1,0,1,0,1,0
Exceptional,Nothing,"Very friendly and helpful staff 
Great location and views 
Comfortable hotel with great facilities",10.0,April 2024,"April 12, 2024",Carlton Club Room,2,Couple,9.2,0,0,1,0,1,0,0,0,1,0
Exceptional hotel with Exceptional Staff,There was nothing I didn’t like!,"Everything was exceptional. Customer Service, breakfast, Club Lounge staff friendliness. The quality of the hotel was great. Beds & bedding very comfortable. Would definitely stay here again, I had no faults whatsoever.",10.0,April 2024,"April 7, 2024",Carlton Club Room,7,Solo traveler,9.2,1,0,1,0,1,0,1,0,0,0
Exceptional,,Always my favourite hotel when I travel to Bangkok,10.0,March 2024,"April 7, 2024",Executive Suite,4,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
"Excellent breakfast, great staff, comfortable room.",,"Excellent breakfast, great staff, comfortable room.",10.0,March 2024,"March 31, 2024",Deluxe Room,1,Couple,9.2,1,0,0,0,1,0,1,0,0,0
Glamourous and relaxing,"In all honesty, it was absolutely perfect... a nice touch would have been free coffees or teas for hotel guests in the reception area as these were quite expensive to buy,",,10.0,March 2024,"March 30, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Amazing stay,Anything,"Room, location, view , cleaning , cocktail on the rooftop , pool, club Carlton",10.0,March 2024,"March 30, 2024",Carlton Club Room,2,Couple,9.2,1,0,0,0,0,0,0,0,1,0
Highly recommended,,"Super friendly and helpful staff, spectacular cityscape view, great pool and well-equipped gym.",10.0,March 2024,"March 30, 2024",Executive Room,4,Couple,9.2,0,0,1,0,1,0,0,0,1,0
Loved our stay! Carlton club was the cherry on the top!,N/a,"Love this hotel. Second time staying here and both experiences were equally brilliant. Highlights:
- paying for Carlton club room and the 6pm sunset drinks in club lounge. Thank you Nicha in particular who looked after us so well and organised taxis etc for us. Thank you also Baiwan, Wawa and Baipor, we, loved your hospitality!
- great well-equipped gym.
- delicious and good quality food options at breakfast
- comfortable bed
- staff always so helpful and friendly from check-in, breakfast team and porters.
- in the buzzy part of town, so much on your doorstep  - be sure to check our Emsphere food market!",10.0,March 2024,"March 29, 2024",Carlton Club Room,2,Couple,9.2,1,0,1,0,1,0,1,0,1,0
Wonderful,,Great location and customer service was good. Staff very friendly and helpful. Price point is very good as well as being very accessible to anything you want to do in Bangkok.,9.0,March 2024,"March 27, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,1,0,0,0,1,0
Exceptional,No netflix etc.,"Excellent hotel. Loved the room, the bed, the pillows. Hotel staff are so friendly and helpful. Would be happy to stay again.",10.0,March 2024,"March 26, 2024",Carlton Club Room,3,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Beautiful hotel,Nothing,"Beautiful hotel! Great location for exploring Bangkok. The hotel was extremely clean with great facilities. 
The room was very large with a super king bed, and the bathroom had a separate bath, walk-in shower, and toilet. Lots of extra touches like 4 large bottles of water and toiletries in the room. The staff are very helpful and professional. Would 100% recommend this hotel. It's a shame we couldn't stay for longer.",10.0,March 2024,"March 25, 2024",Deluxe Room,1,Couple,9.2,1,0,1,0,1,0,0,0,1,0
Perfect location and quality service. Highly recommendable,They could put some more  beds around the pool,"Great location, with metro, train and lots of shops around.  Comfortable room, ample breakfast. Great views",10.0,March 2024,"March 24, 2024",Deluxe Room,2,Solo traveler,9.2,1,1,0,0,0,0,1,0,1,0
Very good,Nothing,Everything,10.0,March 2024,"March 19, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Very comfortable hotel with great service and good location.,"The only problem I had that most probably will not be much of a problem for most people, but I couldn't get the chromecast or airplay to work.","Hotel is centrally located with lots of malls within walking distance. Centralworld and Siam Paragon was a few BTS stops away. Within the hotel itself is Wah Lok restuarant, great for dim sum. The cafe at the lobby is also very good. We got a family room which was very spacious. It's two rooms with a door inbetween. Both rooms have TV and decent size fridges. Shower and bathtub are separated which is plus. We went with another and we did request to be on the same floor but each level only has one family room. Thoughtfully the hotel programmed each families respective keycards to be able to be able to go to each oother floors.

The service was excellent and friendly. Check in was very smooth and lots of advice from Alex. Jack the concierge also helped us by answering our questions and booking our cars to the airport. In fact the service was flawless throughout and I wish I could remember more names.",10.0,March 2024,"March 19, 2024",Family Room,4,Family,9.2,1,0,1,0,1,0,0,0,1,0
pleasant stay..,hope more for halal food option,the staff really friendly.. Mr Wat help a lot.. this is my favorite hotel to stay in Bangkok..,8.0,February 2024,"March 18, 2024",Executive Suite,3,Solo traveler,9.2,0,0,0,0,1,0,0,1,0,0
Exceptional,"Rooftop bar was like an oven, so we didn't stay for a drink",Excellent staff. Allowed us to keep our room on for no extra and gave us an upgraded room. Location was brilliant.,10.0,March 2024,"March 17, 2024",Deluxe Room,2,Family,9.2,1,0,0,0,1,0,0,1,1,0
Wonderful hotel in a great location of Bangkok,Nothing,"This was our second visit to Carlton and again it was absolutely a five-star experience; from the service to the staff, the delicious breakfast and great amenities.

The location of the hotel is perfect. In walking distance of a number of malls and only a short walk of about 5-10 mins to the nearest BTS station. The rooms are very spacious and they have a very nice rooftop bar with great views of Bangkok at night. And if you have a sweet tooth I very much recommend trying their chocolate marble brick cake.",9.0,February 2024,"March 17, 2024",Carlton Club Room,3,Couple,9.2,1,0,1,0,1,0,1,0,1,0
Simply perfect!,,Excellent hotel. Clean and well equipped room. At the heart of Sukhumvit! Very helpful staff,10.0,March 2024,"March 12, 2024",Family Room,4,Family,9.2,1,0,0,0,1,0,0,0,0,0
Best hotel ever.,We loved everything! Truly cannot complain about anything.,"Amazing location and amazing staff! We were there for our honeymoon and they made it a point to go above and beyond. Outside of that, the staff was very helpful in helping us get around the city. They also took the time to get to know us so they could give us more specific support. LOVE this place.",10.0,February 2024,"March 11, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,1,0,0,0,1,0
Bittersweet,Location is the middle of the most busy road in Asia. Impossible to get anywhere in taxi without wasting an hour in traffic,Facilities and room view,8.0,February 2024,"March 10, 2024",Deluxe Room,1,Family,9.2,1,0,1,0,0,0,0,0,1,1
"Comfortable, clean, superb service and great location",Private party one night meant we couldn’t use the pool and upper floor bar. Disappointing as only notified of this when we arrived.,"Excellent value for money - modern comfortable, immaculately clean
 and good location for exploring",10.0,March 2024,"March 10, 2024",Deluxe Room,4,Couple,9.2,1,0,0,0,0,0,0,0,1,0
Exceptional,,"This hotel was fantastic, large room with large windows to look out into Bangkok. The beds and pillows were comfortable and the air conditioning was perfect. The room was very clean, had enough PowerPoint's to charge devices, and the toilet had the electric bidet. Breakfast was very good, with lots of options both Western and local cusine. 
The hotel is around a 8-10 minute walk to the Asok BTS or metro. I organised airport pickup and drop off from the hotel, and booked the Toyota Camry.  Staff were waiting very for us at the airport and the drive to the hotel and airport was great.",10.0,March 2024,"March 9, 2024",Deluxe Room,3,Couple,9.2,1,0,0,0,1,0,1,0,0,0
"Top located, highly recommendable!",Nothing,"Everything (Staff, Room, Roof Top Bar, Pool...)",10.0,March 2024,"March 8, 2024",Family Room,3,Family,9.2,1,0,1,0,1,0,0,0,0,0
Loved our stay,The dining menu could be improved. We loved whatever was available in the dining menu though.,"Cleanliness, sound insulation, staff friendliness",10.0,March 2024,"March 7, 2024",Executive Suite,2,Family,9.2,1,0,0,0,1,0,0,0,0,0
Exceptional,,Loved the hotel and the interior. Super hotel and location,10.0,March 2024,"March 6, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,1,0
Exceptional,,One of the best hotels I’ve stayed in.  Best location and a wonderful staff.,10.0,February 2024,"March 6, 2024",Deluxe Room,6,Couple,9.2,0,0,0,0,1,0,0,0,1,0
Exceptional,,"Wonderful service, 8 mins walk from Phrom Pong BTS. Clean, beautiful and large rooms! Will def stay again and have recommended friends.",10.0,February 2024,"March 4, 2024",Deluxe Room,4,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Exceptional,,Lovely hotel!  Really enjoyed our stay here and would definitely come back again the next time we're in Bangkok.,10.0,February 2024,"March 3, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
"Amazing hotel, staff, facilities and location. Would recommend without hesitation and stay again",,"Great location close to MRT and BTS stations. Room was immaculate, modern and had every facility you could ask for. Electronic heated toilet and bidet was added extravagance. Lots of usb charging points and chrome cast or apple airplay for the tv features. Pool was amazing and services outstanding. Service went above and beyond",10.0,March 2024,"March 2, 2024",Executive Room,2,Couple,9.2,1,0,1,0,1,0,0,0,1,0
Exceptional,,"The breakfast was amazing, lots of choice for all tastes.
The luggage storage service after check out is excellent to take advantage of a last half day around Bangkok.",10.0,February 2024,"March 2, 2024",Carlton Club Room,4,Couple,9.2,1,0,0,0,1,0,1,0,0,0
Memorable stay in Bangkok.,Nothing. It was perfect stay.,"The exceptional privet check-in reception at Carlton club. The staff was well trained and super friendly and happy to share information about the hotel and the city. Special thanks to Nichapat (Nicha). She was super enthusiastic and helpful since we showed up. And special thanks to Nok who made the room for our honeymoon . 

I liked the breakfast with the daily chief’s special dish.",10.0,February 2024,"February 29, 2024",Carlton Club Room,2,Couple,9.2,1,0,0,0,1,0,1,0,0,0
Excellent Hotel! Great location.,,The hotel was in a great location with lots of restaurants and shopping nearby. We loved the rooftop pool. It was a great place to unwind. The rooms were modern clean and comfortable. The staff was friendly and professional. We loved the breakfast buffet. It was huge with tons of options.,10.0,February 2024,"February 28, 2024",Deluxe Room,2,Group,9.2,1,0,0,0,1,0,1,0,1,0
Can’t go wrong,,"Fantastic hotel with great amenities, a central location & amazing staff",9.0,February 2024,"February 27, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,1,0,0,0,1,0
The beat hotel I've stayed in,"This could just be me, but it was FREEZING in the room even though I turned the Aircon up to 28. But switching it off resulted in the humidity increasing so wasn't really an option.",I absolutely loved this hotel. The rooms were large and very functional. All of the restaurants were incredible - especially the Tuxedo cafe on ground floor. The pool is also so fun and absolutely gorgeous at sunset. The hotel is close to public transport and everything is made easy by the wonderful staff.,10.0,February 2024,"February 27, 2024",Deluxe Room,4,Couple,9.2,1,1,0,0,1,0,1,0,1,0
