Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
"A great place for one night, close to the airport.","The shuttle service was difficult to arrange coming from the airport. It was hard to know where to meet the driver, and the sign was small. A larger sign with a high contrast colour in the van window, with photos of the exact van and meeting spot, would help.","The room was clean and comfortable. The pool was a nice option for the kids to burn their energy after a long flight. The breakfast was very good, with options for the whole family.",9.0,April 2024,"April 4, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,1,1,0,0,0
Great place to stay near Santiago Airport.,,"Good respectable hotel in all respects. 
Airport shuttle to pickup from airport after midnight was arranged with the hotel without problem in advance, and despite the fact that collecting of luggage took longer than expected, shuttle bus arrived to pick up us. Thanks to shuttle driver Francisco.",9.0,March 2024,"April 3, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Amazing!,,Everything…Amazing place to stay in!,10.0,March 2024,"April 3, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,Great facilities and the breakfast buffet was nice. A very good option for staying close to the airport.,9.0,March 2024,"April 3, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,1,0,0,0,1,0,0,0
Perfect airport hotel for overnight stay,"The hotel is in an industrial area, not close to any restaurants and/or stores. As a stopover hotel for early airport departures, it does the job. Our shower only produced warm water, not hot, but this may have been an isolated issue. The hotel is beside a highway. We requested a room on the opposite side of the hotel, and it was quiet.","Close to the airport and convenient for early morning flights. It was quiet and comfortable, and has good facilities. We left before breakfast and were given a packed lunch with muffins, pastry, yogurt, banana and a sandwich. There is a restaurant in the hotel with a few choices - not great, but there is nothing else around. We had trouble locating the shuttle from the airport to the hotel, so we ended up taking a taxi. We booked the airport shuttle back to the airport, and all went well. Check in and out we’re east, and staff were friendly and helpful.",9.0,April 2024,"April 2, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,1,1,0,1,0,1,1,1,0
Wonderful,"Nothing...
Eventually had to leave our room and 
go to the airport!!","The staff where very welcoming and efficient.
Their free pick up and drop off from and to the airport (5-7 minutes) is excellent.
The Breakfast is great.
The Restaurant food is excellent and has good variety.
The room was large and very comfortable. Shower was really good.",9.0,March 2024,"April 2, 2024",King Room - Non-Smoking,1,Couple,8.8,1,1,0,0,1,0,1,0,0,0
"Great hotel, free shuttle to and from airport. Wonderful staff and driver",Everything was great and as expected.,The communication with the hotel went through smoothly. They address all our questions and concerns promptly.,10.0,March 2024,"April 2, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Great place to stay for overnight at the airport,Nothing,Free airport transfer. Close to the airport. Comfortable room.,10.0,March 2024,"April 2, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,0,0,0,0,0,0
Very comfortable stay,Nothing,Large room comfy beds and great free airport transfer services,10.0,March 2024,"April 1, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,1,0,0,0,0,0
Wonderful,"Breakfast was missing fresh vegetables / salad and milk alternatives.

The airport shuttle was over-subscribed as the hotel seemed very busy. Also the shuttle time on our arrival after midnight was not convenient. We ended up needing to take an Uber both ways.

Room could benefit from more lighting.","Large, comfortable rooms with very high ceilings. The room was also well-appointed and exceptionally clean.

Ensuite was absolutely massive and looked newly renovated - a pleasure to use.

Staff were accommodating and very friendly.

Good value for money and very close to the airport.",9.0,March 2024,"April 1, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,1,0,0,1,0,1
Exceptional,,"My partner and I were very impressed with our stay at La Quinta. The hotel felt luxurious, staff were great, the free shuttle service was excellent, and breakfast was impressive!",10.0,March 2024,"March 31, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,1,0,1,0,0,0
Happy days,,"A combination of accommodation, kindness and a good restaurant made our days happy at the Hare Uta hotel. Special thanks to Gabriela, Bárbara and Evelyn. Just one suggestion: more dish options in the restaurant.",8.0,March 2024,"March 29, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,1,0,0,0,1,0,0,0
Very satisfied.,Nothing.,"Helpfulness of staff. Cleanliness of bedroom facilities, especially bathroom.",9.0,March 2024,"March 29, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,1,0,1,0,1,0,0,0,0,0
Excellent hotel close to the airport with free shuttle service,The shuttle from the airport to the hotel was hard to find and I couldn't communicate by phone,"The room was big, clean and very comfortable. Breakfast was great.",9.0,March 2024,"March 28, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,1,0,0,0,0,0,1,0,0,0
"Very confortable, easy to reach from the airport",There was nothing to criticize,The airport shuttle employee was very kindly and helpful.,9.0,February 2024,"March 27, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,1,0,0,0,0,0
Excelent hotel,,"The location is great for a layover 
Shuffle from and to the airport was great.
Jesus at the reception, very nice bloke.
People from the restaurant were great, very good service.",10.0,March 2024,"March 26, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,1,0,1,0,1,0
Great location for the airport,Nothing,Bed very comfortable. Check in easy. Free transfer to the airport which was just 10 minutes away. Breakfast €15 and was pretty good.,10.0,March 2024,"March 25, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,0,0,1,0,0,0
Great hotel near the airport,,"Nice, clean rooms. Friendly and helpful staff. Excellent shuttle service to the airport which leaves every hour. Nice restaurant on site. Great hotel to stay at near the airport!",10.0,March 2024,"March 24, 2024",King Room - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,1,0,0,0
Very nice.  Just right.,The shuttle from the airport was way too crowded.,"The room was very coomfortable with plenty of USB ports.  Staff was able to give us a room on a higher floor as requested.  We were given a late checkout.  I wish it had been later, but 1:00 p.m. was reasonable.  Breakfast was excellent.  This las stay, the airport shuttle was available both ways.",10.0,March 2024,"March 24, 2024",King Room - Non-Smoking,1,Couple,8.8,1,0,0,1,1,0,1,0,0,0
Wonderful,,"Nice staff. As they did not have exactly the category of room booked,, we were upgraded
Good restaurant in ground floor 
Very good settle service",9.0,March 2024,"March 24, 2024",King Room - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,1,0,0,0
Very Good,"Nothing nearby, no shops restaurants.  Some front desk staff disinterested",Location excellent for airport. Shuttle bus to airport useful. Enjoyed breakfast,8.0,March 2024,"March 23, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,1,1,1,1,0
Exceptional,I needed information on how to use the coffee machine in the bedroom.,"I found all the staff -receptionist- catering - general - maintenance -all very friendly, helpful and customer focused.
I stayed previously 5 years ago and would stay again.
Thanks to everyone.",10.0,March 2024,"March 22, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,1,0,0,1,0,0,0,0,0
Great hotel to stay near the airport,,Excellent location for a one night stay in between flights. Pick-up and drop-off worked really well for me. This is my go to hotel each time I need to spend one night close to the Santiago airport.,10.0,March 2024,"March 22, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,1,0
"Very good hotel for either short and long stays, very close to the airport and there is an ongoing free shuttle that tak",Room service takes a while but staff is very kind and nice,Facilities and customer service,10.0,March 2024,"March 22, 2024",King Room - Non-Smoking,1,Couple,8.8,0,1,1,0,1,1,0,1,0,0
Exceptional,Nothing,"Rooms are large, beds very comfortable. Staff excellent. I left my laptop in the room and didn't realize until I was through security at the airport. Rang the hotel and they found it in the room. Then their receptionist Diago immediately bought it to the airport and arranged for it to be brought to me in the business class lounge. Cannot thank the staff enough for their efforts to get the laptop to me.
They have a shuttle bus running all the time between airport and hotel
 A great service.",10.0,March 2024,"March 22, 2024",King Room - Non-Smoking,2,Couple,8.8,1,0,1,0,1,0,0,0,0,0
Wonderful,"Communication - they're super friendly at the desk but prior they were unresponsive when trying to get a shuttle from the airport to the hotel. There's also a number you can call for the hotel but nobody picks up. Should be an easy fix. 

Getting at shuttle.to the airport was easy and we'll arranged",Everything but... this one (important) thing,9.0,March 2024,"March 22, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,1,0,0,0,0
Best option nearby Santiago Airport.,Nothing.  Evereything correct .,"shuttle , excelent service and attention. Room, big and confortable. Bath bigger than the most hotels bath. Best option nearby if you have an early or late flight, in or out. My second time in the hotel. I will come back . Price according to service and facilities.",10.0,February 2024,"March 21, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,1,0,1,0,0,0,0,0
Great location,,"Great location for an overnight stop for the airport

Clean and tidy with the added bonus of a courtesy vehicle",10.0,March 2024,"March 20, 2024",King Room - Non-Smoking,1,Family,8.8,1,0,0,0,0,0,0,0,1,0
This is way better than I expected,"Room big and clean, hot breakfast with everything I need, 24 hour free airport shuttle, and very nice service.","We are a group of 6 people, we only need a place for one night to make transfer for the next day, book this hotel is because it’s very close to SCL airport, our flight arrived after midnight, they arranged shuttle picked us up, when we get to hotel they already pre checked in for us, everything was perfect , their breakfast is much better than we expected, we thought this is a motel like most LaQuinta in USA, but this one is not like ordinary motel, it’s like a luxury hotel.",10.0,March 2024,"March 19, 2024",King Room - Non-Smoking,1,Group,8.8,0,1,0,0,0,1,1,1,0,0
Perfect transit hotel,,"Very clean, spacious rooms with nespresso style coffee makers. They offer free shuttle too and from the airport no matter the time. Perfect spot for those arriving early or late.",9.0,March 2024,"March 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,1,0,0,0,0,0,0,0
Exceptional,,Room and breakfast were great.  Nice that hotel provided shuttle to hotel from airport.  5 minutes from airport so good location if you are flying out.,10.0,February 2024,"March 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,1,0,0,0,0,0,1,0,1,0
Great location,,Great location for early flight,10.0,February 2024,"March 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,1,0
"Very helpful staff, very comfortable room with mountain ranges view, good food in restaurant 👍",Nothing to complain,"Reception arranged free pickup & drop off to airport, very helpful driver & exceptional service for 8 people !",10.0,March 2024,"March 17, 2024",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,1,0,0,0,0,0
Perfect for overnight stay before/after a flight,Being a traveller using the hotel as overnight stay to catch a flight / arrange my onward travel I was expecting a better internet connection in the entire room not only near the door/bathroom.,"excellent communication to arrange stay and shuttle, professionale staff, perfect location for overnights linked to flights, fantasctic room.",10.0,March 2024,"March 16, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,1,1,0,0,1,0,0,0,1,0
best airport hotel I've stayed in in years,,"room was superb 
Staff were excellent",10.0,March 2024,"March 16, 2024",King Room - Non-Smoking,1,Group,8.8,1,0,0,0,1,0,0,0,0,0
Great location with free shuttle to and from airport,Everything went well,Location and staff,10.0,March 2024,"March 15, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,1,0,0,0,1,0
A relaxing way to end our trip in chile.,Nothing,Great reception staff and shuttle driver.  Pleasant meal in outdoor restaurant (in car park).  Very convenient for airport with well run shuttle.,8.0,March 2024,"March 14, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,1,0,1,0,1,0
Exceptional,Shuttle service was a bit difficult as the van was a different colour to what we were told so we missed.,Great place,10.0,February 2024,"March 14, 2024",King Room - Non-Smoking,2,Family,8.8,0,0,0,0,0,1,0,0,0,0
Wonderful,,Airport shuttle was very handy and easy to organise. Room was spacious with a seating area. Continental breakfast with savoury and sweet options.,9.0,March 2024,"March 14, 2024",King Room - Non-Smoking,1,Group,8.8,1,0,1,0,0,0,1,0,0,0
"As a place to stay if you are using the airport , La Quinta is as good as it gets . Value for money.",No guest laundry available .,Good place to stay if you are using the airport . The airport shuttle is a bonus . Breakfast also good with a big choice on offer . Hotel also has the facility for keeping your luggage in between trips to and from Santiago .,9.0,February 2024,"March 13, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,0,0,1,0,0,0,1,0,0,0
Wonderful,,Very nice room and breakfast; close to the airport with the free airport shuttle.,9.0,March 2024,"March 13, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,1,0,0,0,0,0,1,0,0,0
