Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
A nice place to stay in the heart of Madrid.,,"The rooms are very clean and well arranged. Oh, my God, the locker is so big and you'll be given a personal padlock which is very uncommon in other hostels. If you're staying more than a night then you can just put all your luggage 🧳 in the locker and then explore the city comfortably. Also, the location was just perfect. I'll definitely recommend it.",9.0,April 2022,"April 6, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
That s How Hostel Around The World Should Be,"No very Friendly Night Shift Staff
more concerned by their daily routine than guests request


Lowers bunk ceiling beds are too low and you bump your head with the top bed
every time you try to sit down or stand up.

Better option upper beds

No hanger in the dormitory to hang your jacket or towel 

Low warm water pressure in the shower hard to shower


Some guest whom doesn't know how to behave while sharing commun spaces with others
(unfortunately that's more and more commun) But That's Not Hostel Fault","Very Friendly Staff While I Checked In and Out
Brand New Hostel
Close to the heart of Madrid


Clean Bed
New Bed Sheets, Duvet Cover, and Towels, on every Bed
Clean Toilets
Clean Showers 
Good Wifi
Big lockers
Nicely Decorated
Lounge with a Micro-waves and coffee facilities",8.0,April 2022,"April 6, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Fair,"Staff were rude and not helpful, most didn’t speak a lot of English making it difficult for travellers.",,5.0,August 2024,"August 16, 2024",Single Bed in Female Dormitory Room,2,Solo traveler,8.5
Great spot and would stay again as good value for money,"Bathrooms not 10/10 clean and showers weren’t the best - run very hot or cold. Could be a bit cleaner in the bathroom too. No kitchen to cook at all, but could make sandwiches if you wanted with plates and cutlery provided. Water fountain or access to a tap for drinking water  would be a good addition","Great location, good staff and room was comfortable and slept well",6.0,August 2024,"August 11, 2024",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
The cleanliness is very bad and the bathrooms are bad and the faucets are damaged.,The cleanliness is very bad and the bathrooms are bad and the faucets are damaged.,Breakfast had few varieties but acceptable within the price range.,6.0,August 2024,"August 9, 2024",Bed in 10-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Common area can be messy,"I understand that the hostel has put a lot of effort into cleaning, but given the large number of people using the common bathroom, it often ends up quite messy.

I sleep in the lower bunk, which is extremely low. I bump my head every time I try to climb into bed to lie down",The location is great.,6.0,August 2024,"August 6, 2024",Single Bed in 8-Bed Female Dormitory Room,6,Solo traveler,8.5
Good,The shower is broken . Bathroom is far from the room,Good area. Good stuff,6.0,July 2024,"August 3, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Ohk stay for one -two night,"Breakfast - very less option
Air Conditioner temperature was very low and so very cold inside.
Room is a bit small","Location is really nice , very central",5.0,July 2024,"July 22, 2024",Standard Double Room,2,Couple,8.5
Pleasant,"Very dirty hostel, the place for resting old tables and dirty chairs, the room needs renovation. The owners of this establishment do not monitor the level of their hostel, which are located in the center of Madrid. It is better to pay a little more money and find a hotel or apartment",,6.0,July 2024,"July 21, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Earplugs don't block out the noise from drawers,"The storage drawers are under the beds and make a really loud noise every time you open, and earplugs don't help because of the shaking vibration the drawers make. Also, if you pull hard enough you can open the drawers even once locked.

The room was hot and stuffy without ac as promised.

Bathrooms always wet everywhere and dirty most of the time.",Centrally located,2.0,July 2024,"July 16, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Poor,"It was cold in the room 

Most of the showers and toilets on the second floor were out of order.",The location,3.0,July 2024,"July 11, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Hostel is in the city center but you should be careful of too many people in your room.,"A girl brought his boyfriend to the female room where I was staying. And they were drunk both of them. If there was a card system at the entrance of the hostel, I think the entrance of foreigners could be prevented.","When I told the reception staff that there were more people in the room, they took 2 people out of the room. Hostel was in the city centre, I shopped easily. I found lots of area for eating.  Every places was so close to the hostel.",5.0,June 2024,"June 24, 2024",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
not enjoyable,"the toilets were not maintained, there were many kids running around on our floor and making a ruckus",near the city centre,5.0,June 2024,"June 23, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Group,8.5
Uncomfortable.,"The communal bathrooms were disgusting. Think girls’ hair and razor trimming everywhere all over the sink. The mirrors were so far away you had to lean on the wet and gross counters to properly do your makeup or skincare. The showers also were on this annoying timer button that you had to press every ten seconds for water. There were plugs in each bed but no shelf to actually rest your phone/chargers so you had to sleep with your head down next to it. The breakfast area also had no running water so you had to fill up from the gross bathrooms. Also, the lock for my locker was broken when I arrived, so I had to hang around for an hour until the repair guy showed up to fix it.","The location was great- all the best art museums were in walking distance, and the elevator was handy for my big suitcase. I liked privacy curtains around beds as well as the big locker drawers.",3.0,June 2024,"June 10, 2024",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
My stay was okay,The mixed gender arrangement,The curtains around the beds offer some kind of privacy,6.0,June 2024,"June 9, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Fair,It’s just the concept of hostels is not for me. But it was pretty okay if you don’t mind what it implies to stay in a  hostel,The location is great,5.0,May 2024,"May 25, 2024",Bed in 4-Bed Mixed Dormitory Room,5,Solo traveler,8.5
Will not stay again,"The building is old, overcrowded, showed are working badly, as well as AC. Location is central but loud.",,5.0,March 2024,"May 23, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Disappointing,Cleaness,Location,4.0,May 2024,"May 15, 2024",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Less than I expected.,"They don't have kitchen facility and refrigerator, for me ( I think not only for me, but also for most of the tourists) , it was inconvenient.
They posts a lot of cool and  clean photos of interiors, but in my opinion, the real facilities and interiors are fell behind them.Don't expect too much.","Location is the best. It's near Cibeles, so if you arrive late at night from airport, I truly recommend this hostel.",5.0,May 2024,"May 14, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Great location. Not worth price for low level of comfort. Don’t book if sensitive to noise,"I ended up paying 150 USD for 3 days which is a lot for the low comfort provided. 
There are a lot of young guests smashing doors and being very loud all night long and early morning. You will hear everything.",Great location,4.0,February 2024,"May 13, 2024",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Bad,The hostel was nice but I got bedbug while staying in there.,,1.0,April 2024,"May 10, 2024",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
"Hostel in an excellent location, but there are opportunities for better facilities.","While I appreciate the common area, I've noticed some issues with the bathrooms and showers. The doors don't close properly, and there have been instances where the showers were unavailable. Additionally, I believe they should be cleaned more regularly. Another concern is the limited number of outlets in the common area, which can make it challenging to work on a laptop when running low on battery.  Finally, there is no kitchenette to prepare your own meals; there are no fridges, sink, etc.","The location couldn't be better! Another feature about Room00 I also likedis the common/ kitchen area.  There is enough staff to to work, eat, etc.",6.0,April 2024,"May 6, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
"great location, but experience is key, i won’t go there again.","Not very clean, no real sharing space.",location was good,6.0,May 2024,"May 3, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Staff were friendly but not very helpful. Mattresses uncomfortable. A,"Beds uncomfortable, slept very badly 
The hostel should provide ear plugs in case there are noisy roommates.
Communal showers very dirty , towels lying on the floor",Location,4.0,April 2024,"May 1, 2024",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
"Good location, very average everything else. Poor showers.","So much was broken, many of the mens showers didn't work. The knobs were broken clean off of 50% of the ones I tried to use. They also turn off after several seconds so must continuously be pressed down otherwise they shut off. Was extremely inconvenient. The staff's response to broken showers was ""well, there are a few non-broken ones, just use those"". Apathetic. Breakfast way overpriced for cold cuts coffee and mass produced pastry, save yourself money and go to any of the bakeries or grocer 2 blocks away in Chueca, much much better.",The location is hard to beat. Very good.,5.0,April 2024,"April 22, 2024",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Poor,"There is something wrong with my refund, but I contacted the reception for several times there was no one answer my phone. Only one time someone answered my phone, his attitude was very indifferent and asked me to wait. I waited almost seven days, I still don’t receive my refund. Although it is only 5 Euros refund, I don’t have a happy memory on it.",,3.0,April 2024,"April 21, 2024",Single Bed in Female Dormitory Room,3,Group,8.5
Disappointing,"I didn't like the shape of the bathroom, after the shower it gets very wet and the cleaning doesn't take place all the time, I thought the shower part was very bad, there was no place to put your clothes and towel, the bathroom is unpleasant",,4.0,April 2024,"April 16, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Poor,"Staff not friedly at all
Badroom dirty, old, broken showers, no soap, 2 small mirrors, “cleaning” with the door wide open when was full of people undressed","Location
Clean sheets",3.0,April 2024,"April 15, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
