Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Won't book again,The WiFi connection was poor,The suff wasn't friendly,3.0,January 2022,"January 25, 2022",Executive Twin Room,1,Group,8.2
Stay very bad+Only good bed and close to the airport+Bad customer service and not hospitable,"Poor customer service at the front desk. Poor customer service at the restaurant (except an older employee, he was great). They keep one piece of my new clothes they did not give me back (I forgot in the closet). STAY AWAY from this HABITEL hotel.","Transportation to the airport, ONLY.",1.0,December 2021,"January 5, 2022",Executive Twin Room,1,Couple,8.2
Bad,"I was waiting 1 and half hour doing the check in,o nly one employee doing all. Then I had to give all the reservation information even it was booked in this app and I stayed in that place before. The breakfast was really basic and late to open and no coffee until 30 afterwards. I will never stay there again.",Nothing,1.0,December 2021,"December 20, 2021",Executive Twin Room,1,Solo traveler,8.2
Pleasant,"It’s a bit dirty , not 5 stars .",,6.0,December 2021,"December 16, 2021",Executive Double Room,1,Solo traveler,8.2
Very Poor,"Check in process took almost 40 minutes and we were number 2 in the cue, it's s very long process. Rooms are very noisy. Restaurant is extremely expensive.",Rooms are clean.,2.0,November 2021,"November 17, 2021",Executive Twin Room,1,Family,8.2
,,,5.0,June 2021,"September 7, 2021",Junior Suite,1,Couple,8.2
extremely noisy,noise.  It was like sleeping on the runway,hotel,4.0,May 2024,"June 15, 2024",Junior Suite,1,Solo traveler,8.2
Bad,"Breakfast with very little flavor - somehow everything tasted the same or not at all.
Old wooden blinds in the room could not be closed - on one window the ropes were even completely torn - ergo sleeping with street lighting.
The room furnishings were tasteless.
I left a day early - although another night had already been paid for 
Error when booking - hotel tried to charge the overnight stay twice - I still have to check whether it worked.
The surroundings of the hotel were simply desolate.
Worst overnight stay for several years",Nothing,1.0,April 2024,"May 5, 2024",Junior Suite,4,Solo traveler,8.2
DO NOT STAY HERE - absolutely awful,"Absolutely awful place! Do not go here.

We arrived and the bed wasn’t cleaned, there was hair and crumbs in the bed. They came up and changed the sheets in front of us and accidentally took my pyjamas 

The pool was awful, you are forced to buy a swim cap despite not being told this 

Breakfast was average 

Staff weren’t helpful 

No aircon",,1.0,February 2024,"March 23, 2024",Junior Suite,1,Couple,8.2
Bad,"Unfriendly staff
Errors in reservation requests",Airport Shuttle and proximity to airport,1.0,February 2024,"February 11, 2024",Standard Triple Room,1,Family,8.2
Bad,Transportation,Nothing,1.0,December 2023,"January 4, 2024",Standard Triple Room,1,Family,8.2
The worse place I have ever stayed,"Everything is  falling  apart, no ac in the room, the sheets looked like not changed since the last guest, floors were dirty, toilette seat had poo remains I had to clean with a towel and still I did not seat on it.
It was by far the worse meal I ever had in a hotel",,1.0,November 2023,"November 21, 2023",Executive Double Room,1,Solo traveler,8.2
Scam and arrogance - pls read below.,"Scam.

They charged 60 EUR more than agreed. 
- Tried to solve at front desk within the 2 days I stayed, 0 help. 
- Supervisor look in your face in an arrogant way, and walked away. Keep looking arrogant to you for entire stay.
- Service department confirmed the money will be refunded, after I filed a complain at 27-Sep. Confirmed in writing. Today 25-10 no refund, and no further replies on my emails. 

When things goes well, they go well. But when things doesnt go well, they will not help you, let alone solve it. 

Already took actions legally.",-,1.0,September 2023,"October 25, 2023",Executive Double Room,1,Couple,8.2
Very bad experience,"Very bad welcoming  I arrived on 21:45 
Wait 30 minutes to my check in then they say that they didn't find my reservation.. they even don't try to look they say that I have to call booking.. so I started to scream on the receptionist and then what a supervise they found my reservation on the computer",Nothing,1.0,December 2022,"December 31, 2022",Executive Twin Room,1,Solo traveler,8.2
Bad,Bad comunication and bad treatment. Injust.,Nothing.,1.0,July 2022,"July 23, 2022",Executive Twin Room,1,Couple,8.2
don’t believe the shuttle service every half hour . worst stay ever,"shuttle bus claimed to come every half hour. it’s a lie, made us wait for 1 hour and half middle of the night ,called twice kept saying it’s coming but never showed up . had to take taxi at the end",nada,1.0,May 2022,"May 8, 2022",Executive Twin Room,1,Group,8.2
Bad,,"No towels, no soap in shower. Refrigerator not work. Tower 2 - room 228.",1.0,November 2021,"November 28, 2021",Executive Double Room,1,Couple,8.2
Very Poor,"Rude check in agents. Waited almost 20 minutes, while airline personnel were given VIP treatment and put ahead of all other paying guests. There are two buildings and they told me I had an ""upgraded"" room in the other building. It was pouring rain and I didn't want to walk to another building so I requested a room in the building I was in. I was told the hotel was full. Manager was nowhere to be found. Was promised a discounted bottle of wine as a way of apologizing but when I saw the bill they charged me the entire amount (about $35 USD for a lousy brand). Will not be returning.",Room was clean. That is the only positive experience I took away from the night.,2.0,July 2024,"July 22, 2024",Junior Suite,1,Solo traveler,8.2
Exceptional,,"Amazing hotel for a layover, the airport vans running all day/night were very convenient. I highly recommend staying here.",10,February 2024,"February 23, 2024",Executive Double Room,1,Solo traveler,8.2
We DID not stay at this hotel and you are trying to charge us for 2 nights stay on 2 different weeks,We DID not stay at this hotel and you are trying to charge us for 2 nights stay on 2 different weeks!!!! Refund our money!!! This was cancelled 2 months before stay!!,We DID not stay at this hotel and you are trying to charge us for 2 nights stay on 2 different weeks!!!! Refund our money!!! This was cancelled 2 months before stay!!,1.0,December 2023,"January 2, 2024",Standard Triple Room,1,Family,8.2
"If you want to stay close to the airport go elsewhere, this is one of the worst hotels I’ve stayed at","We were by reception, where two receptionists weren’t doing anything, not paying us any attention as we wanted to check in. Other people then pushed infront and got answered immediately. We then got to our room and some of the lights did not work. On check out you’d think that an airport would have a speedy check out, this was not the case we had to wait 20 minutes to leave the hotel and then dash to the airport. This genuinely was the worst place I stayed in Colombia, and I stayed in places that are rated far worse. Just to emphasise this point I don’t often write reviews but this feels justified given the appalling service",It’s close to the airport,2.0,October 2023,"November 14, 2023",Executive Twin Room,1,Group,8.2
It was ok.,Our extra bed was not prepared upon arrival. The sink didn't drain properly.,,6.0,June 2023,"June 26, 2023",Junior Suite,1,Family,8.2
Will never book with you again,"Was told I had to walk to the other building. It seems due to your rate, we have to stay in a lower quality accommodation.",Had none.,1.0,January 2023,"January 25, 2023",Executive Twin Room,1,Solo traveler,8.2
Exceptional,All good.,"Very nice staff, clean, quite,nice breakfast. I will stay again!",10,July 2022,"July 14, 2022",Junior Suite,1,Family,8.2
"Convenient, efficient, clean.","Property was fine. Getting the shuttle to the airport was a little confusing. We got downstairs at 10:15 for the 10:30
Shuttle. The staff person at the door told us that the white van waiting in front was not the airport shuttle and that it had not yet arrived. We waited in the lobby by the door and when I looked out again she told me we had missed it and that it had gone to the other Habitel location. We had to run to the other property and about to the driver to wait for us. After we boarded, the airport shuttle proceeded BACK to the first location (where we could have waited all along)! It would be better to announce the arrival of the shuttle in the lobby every time it is ready to leave.","Great location, attentive staff, clean and spacious room.",9.0,August 2023,"August 16, 2023",Executive Double Room,1,Couple,8.2
I would come back especially because they accommodate my family group very comfortably,There were some walls in the room that need painting and maintenance. It lacks electricity outlets near beds. They could buy lamps with those or extensions. Bathroom has no extractor so the walls get very wet. We opened door and turned air conditioning on to get bathroom less humid,"Location, nice people, bus to and from airport. They have rooms with 4 beds",9.0,July 2023,"July 28, 2023",Standard Quadruple Room,1,Group,8.2
"Easy access to the airport, pleasant staff, efficient shuttle service and comfortable room.",,Excellent location,9.0,April 2023,"April 7, 2023",Executive Twin Room,1,Group,8.2
"friendly staff, good sized rooms,",somethings in the room could be touched but for looks but honestly everything was pretty good,it was very close to the hotel and had a shuttle to air port that was very timely,8.0,February 2023,"February 15, 2023",Standard Triple Room,1,Couple,8.2
"very convenient, close to the airport and it has transportation to the hotel and back to the airport","I couldn’t  find soap, ni extra blankets",it was clean and clise the airport,9.0,June 2022,"June 25, 2022",Executive Double Room,1,Solo traveler,8.2
the rooms are comfortable and breakfast is great.,the carpet in the hole way is so dirty and stain that it seems it has never been clean.,the transportation to the airport and breakfast in the morning,8.0,May 2022,"June 1, 2022",Executive Double Room,1,Couple,8.2
it was a wonderful experience!,,"location, ambiance and food",9.0,February 2022,"April 19, 2022",Executive Twin Room,2,Group,8.2
It was a one night stay and I felt safe.,I stay at Habitel select and it was cold. I did not see a heater in the room or a coffee maker.,"it is clean, friendly helpful staff and near airport.",8.0,February 2023,"February 21, 2023",Executive Double Room,1,Solo traveler,8.2
Good value for money and all the important features were good.,Cold in the foyer and lounges because doors were wide open. Air conditioning and Tv in the room were complex to use.,Location close to airport with good shuttle service. Comfortable bed and excellent shower. Good variety of goods for breakfast.,7.0,July 2022,"July 28, 2022",Executive Twin Room,1,Solo traveler,8.2
very good overall,the shower taps and the wall in bathroom were damaged and we had twin beds by accident and were unable to change this,proximity to airport Ake excellent service from all staff,8.0,May 2022,"May 26, 2022",Executive Twin Room,1,Couple,8.2
Exceptional,,"check in was easy and the room was clean, comfortable, and spacious.",10,October 2023,"October 12, 2023",Executive Twin Room,1,Couple,8.2
Exceptional,,Excelent location with bus/walking distance from the airport terminal,10,June 2022,"June 20, 2022",Executive Twin Room,1,Solo traveler,8.2
Exceptional,nothing,location,10,May 2022,"May 31, 2022",Executive Double Room,1,Couple,8.2
it was a very nice hotel with great service.,,N/A,10,February 2022,"February 7, 2022",Standard Triple Room,1,Family,8.2
Poor,Unhelpful and unfriendly staff.,"Very close to the airport, so the location is convenient.",3.0,August 2022,"August 9, 2022",Executive Double Room,1,Solo traveler,8.2
Good,,,7.0,August 2024,"August 14, 2024",Junior Suite,1,Group,8.2
Wonderful,,,9.0,August 2024,"August 11, 2024",King Room,1,Couple,8.2
Wonderful,,,9.0,July 2024,"July 23, 2024",Junior Suite,1,Couple,8.2
Wonderful,,,9.0,July 2024,"July 22, 2024",King Room,1,Couple,8.2
Very Good,,,8.0,July 2024,"July 21, 2024",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,July 2024,"July 8, 2024",Junior Suite,1,Solo traveler,8.2
Very Good,,,8.0,July 2024,"July 6, 2024",Junior Suite,1,Couple,8.2
Wonderful,,,9.0,June 2024,"June 30, 2024",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,May 2024,"June 27, 2024",Executive Twin Room,1,Family,8.2
Good,,,7.0,June 2024,"June 26, 2024",Junior Suite,1,Solo traveler,8.2
Wonderful,,,9.0,June 2024,"June 8, 2024",King Room,1,Family,8.2
Wonderful,,,9.0,June 2024,"June 7, 2024",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,June 2024,"June 5, 2024",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,May 2024,"June 3, 2024",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,May 2024,"May 18, 2024",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,May 2024,"May 15, 2024",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,April 2024,"May 8, 2024",Junior Suite,2,Solo traveler,8.2
Wonderful,,,9.0,April 2024,"April 28, 2024",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,April 2024,"April 24, 2024",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,April 2024,"April 15, 2024",Standard Quadruple Room,1,Family,8.2
Very Good,,,8.0,March 2024,"April 14, 2024",Executive Twin Room,2,Couple,8.2
Wonderful,,,9.0,April 2024,"April 7, 2024",Junior Suite,1,Family,8.2
Wonderful,,,9.0,March 2024,"April 1, 2024",Junior Suite,1,Couple,8.2
Wonderful,,,9.0,February 2024,"March 26, 2024",Executive Double Room,1,Solo traveler,8.2
Good,,,7.0,March 2024,"March 25, 2024",Executive Double Room,1,Couple,8.2
Very decent place to spend a few hours just a few minutes from the airport,,,8.0,February 2024,"March 19, 2024",Junior Suite,1,Group,8.2
Wonderful,,,9.0,March 2024,"March 7, 2024",Executive Twin Room,1,Family,8.2
Very Good,,,8.0,February 2024,"March 3, 2024",King Room,1,Family,8.2
Wonderful,,,9.0,February 2024,"February 23, 2024",Executive Twin Room,1,Family,8.2
Good choice if you want to stay close to the airport,,,7.0,February 2024,"February 19, 2024",Junior Suite,1,Solo traveler,8.2
Wonderful,,,9.0,February 2024,"February 18, 2024",Junior Suite,1,Couple,8.2
Wonderful,,,9.0,February 2024,"February 14, 2024",King Room,1,Solo traveler,8.2
Wonderful,,,9.0,December 2023,"February 7, 2024",Junior Suite,1,Family,8.2
Very Good,,,8.0,February 2024,"February 5, 2024",Junior Suite,1,Couple,8.2
Good,,,7.0,January 2024,"February 5, 2024",Junior Suite,1,Solo traveler,8.2
Wonderful,,,9.0,February 2024,"February 4, 2024",Junior Suite,1,Couple,8.2
Good,,,7.0,January 2024,"February 2, 2024",Junior Suite,1,Solo traveler,8.2
Good,,,7.0,January 2024,"January 31, 2024",Junior Suite,1,Solo traveler,8.2
Very Good,,,8.0,January 2024,"January 30, 2024",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,January 2024,"January 28, 2024",Executive Twin Room,2,Couple,8.2
Very Good,,,8.0,December 2023,"January 24, 2024",Standard Triple Room,1,Family,8.2
Good,,,7.0,January 2024,"January 20, 2024",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2023,"January 18, 2024",Standard Triple Room,1,Group,8.2
Very Good,,,8.0,January 2024,"January 9, 2024",Executive Twin Room,1,Couple,8.2
Good,,,7.0,January 2024,"January 9, 2024",Executive Twin Room,1,Couple,8.2
I didn't like the attitude of the person at the counter,,,9.0,January 2024,"January 9, 2024",Junior Suite,1,Couple,8.2
Wonderful,,,9.0,January 2024,"January 8, 2024",Standard Quadruple Room,1,Family,8.2
Wonderful,,,9.0,January 2024,"January 3, 2024",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,December 2023,"January 2, 2024",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2023,"December 25, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2023,"December 25, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2023,"December 24, 2023",Executive Twin Room,1,Group,8.2
Good,,,7.0,November 2023,"December 23, 2023",Executive Twin Room,1,Group,8.2
Wonderful,,,9.0,December 2023,"December 19, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,December 2023,"December 17, 2023",Executive Double Room,1,Group,8.2
Wonderful,,,9.0,December 2023,"December 10, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,December 2023,"December 6, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,November 2023,"November 29, 2023",Standard Triple Room,1,Family,8.2
Good,,,7.0,October 2023,"November 20, 2023",King Room,2,Family,8.2
Very Good,,,8.0,November 2023,"November 19, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,October 2023,"November 14, 2023",Standard Triple Room,1,Group,8.2
Very Good,,,8.0,November 2023,"November 12, 2023",Executive Twin Room,1,Family,8.2
breakfast and transport are excellent,,,8.0,November 2023,"November 7, 2023",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,November 2023,"November 2, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,October 2023,"October 29, 2023",Junior Suite,1,Family,8.2
Good,,,7.0,October 2023,"October 22, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,October 2023,"October 22, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,October 2023,"October 21, 2023",King Room,1,Solo traveler,8.2
Good,,,7.0,October 2023,"October 17, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,September 2023,"October 8, 2023",Executive Double Room,1,Couple,8.2
Good,,,7.0,October 2023,"October 3, 2023",King Room,1,Couple,8.2
Wonderful,,,9.0,September 2023,"October 1, 2023",King Room,1,Solo traveler,8.2
Very Good,,,8.0,September 2023,"September 28, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2023,"September 23, 2023",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,August 2023,"September 23, 2023",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,August 2023,"September 23, 2023",Executive Twin Room,1,Couple,8.2
Good,,,7.0,September 2023,"September 21, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,September 2023,"September 19, 2023",Executive Double Room,1,Group,8.2
Wonderful,,,9.0,September 2023,"September 12, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,August 2023,"September 4, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,September 2023,"September 3, 2023",King Room,1,Solo traveler,8.2
Very Good,,,8.0,September 2023,"September 2, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,August 2023,"August 25, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,August 2023,"August 22, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2023,"August 18, 2023",Executive Double Room,1,Group,8.2
Very Good,,,8.0,August 2023,"August 15, 2023",Executive Twin Room,1,Solo traveler,8.2
Great location if you have an early flight.,,,9.0,August 2023,"August 11, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2023,"August 8, 2023",Standard Triple Room,1,Family,8.2
Wonderful,,,9.0,June 2023,"July 17, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,July 2023,"July 17, 2023",Executive Double Room,1,Family,8.2
Very Good,,,8.0,April 2023,"July 16, 2023",Junior Suite,1,Couple,8.2
Good,,,7.0,July 2023,"July 15, 2023",Standard Triple Room,1,Group,8.2
Good,,,7.0,July 2023,"July 9, 2023",King Room,3,Couple,8.2
Wonderful,,,9.0,July 2023,"July 6, 2023",Standard Triple Room,1,Family,8.2
Wonderful,,,9.0,June 2023,"July 2, 2023",Standard Quadruple Room,1,Family,8.2
Very Good,,,8.0,June 2023,"June 20, 2023",Junior Suite,1,Family,8.2
Wonderful,,,9.0,May 2023,"June 19, 2023",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,May 2023,"May 28, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,May 2023,"May 27, 2023",Standard Quadruple Room,1,Group,8.2
Good,,,7.0,May 2023,"May 25, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,April 2023,"May 1, 2023",Junior Suite,2,Couple,8.2
Very Good,,,8.0,April 2023,"May 1, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,April 2023,"April 30, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,April 2023,"April 24, 2023",Executive Double Room,1,Group,8.2
Good,,,7.0,March 2023,"April 14, 2023",Executive Twin Room,2,Solo traveler,8.2
Very Good,,,8.0,April 2023,"April 13, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,April 2023,"April 13, 2023",Executive Double Room,1,Group,8.2
Wonderful,,,9.0,April 2023,"April 8, 2023",Standard Triple Room,1,Family,8.2
Very Good,,,8.0,March 2023,"March 31, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,March 2023,"March 23, 2023",Executive Double Room,1,Solo traveler,8.2
Good,,,7.0,March 2023,"March 20, 2023",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,March 2023,"March 20, 2023",Executive Twin Room,1,Group,8.2
Very Good,,,8.0,March 2023,"March 13, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,March 2023,"March 13, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,March 2023,"March 6, 2023",Executive Double Room,1,Group,8.2
Wonderful,,,9.0,March 2023,"March 5, 2023",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,February 2023,"March 1, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,February 2023,"February 20, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,February 2023,"February 20, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,February 2023,"February 13, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,January 2023,"February 4, 2023",Executive Double Room,1,Couple,8.2
Good,,,7.0,January 2023,"February 2, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,January 2023,"January 28, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,November 2022,"January 22, 2023",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,January 2023,"January 19, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2022,"January 19, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2022,"January 18, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,January 2023,"January 16, 2023",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,January 2023,"January 16, 2023",Executive Twin Room,2,Couple,8.2
Very Good,,,8.0,January 2023,"January 16, 2023",Junior Suite,2,Solo traveler,8.2
Wonderful,,,9.0,January 2023,"January 10, 2023",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,January 2023,"January 7, 2023",Standard Quadruple Room,1,Group,8.2
Wonderful,,,9.0,December 2022,"January 6, 2023",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,January 2023,"January 5, 2023",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,December 2022,"December 28, 2022",Executive Twin Room,1,Solo traveler,8.2
"Welcoming staff that couldn’t do enough for me, which was greatly appreciated after a long flight from London! Clean, cl",,,8.0,December 2022,"December 25, 2022",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,December 2022,"December 24, 2022",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,December 2022,"December 23, 2022",Junior Suite,1,Couple,8.2
Good,,,7.0,November 2022,"December 22, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,December 2022,"December 18, 2022",Executive Twin Room,2,Group,8.2
Very Good,,,8.0,December 2022,"December 16, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,December 2022,"December 15, 2022",Executive Double Room,2,Couple,8.2
Wonderful,,,9.0,November 2022,"November 29, 2022",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,November 2022,"November 26, 2022",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,November 2022,"November 16, 2022",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,November 2022,"November 14, 2022",Executive Double Room,2,Solo traveler,8.2
Wonderful,,,9.0,November 2022,"November 14, 2022",Executive Twin Room,1,Group,8.2
Good,,,7.0,November 2022,"November 13, 2022",Executive Twin Room,2,Couple,8.2
Wonderful,,,9.0,October 2022,"November 12, 2022",Executive Twin Room,1,Family,8.2
Very Good,,,8.0,November 2022,"November 11, 2022",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,October 2022,"November 10, 2022",Standard Triple Room,1,Family,8.2
Very Good,,,8.0,November 2022,"November 10, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,November 2022,"November 9, 2022",Executive Twin Room,1,Group,8.2
Wonderful,,,9.0,November 2022,"November 9, 2022",Standard Triple Room,1,Group,8.2
Very Good,,,8.0,October 2022,"October 25, 2022",Junior Suite,1,Solo traveler,8.2
Wonderful,,,9.0,October 2022,"October 22, 2022",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"October 20, 2022",Executive Twin Room,2,Family,8.2
Very Good,,,8.0,September 2022,"October 17, 2022",Junior Suite,1,Family,8.2
Very Good,,,8.0,September 2022,"October 15, 2022",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,October 2022,"October 15, 2022",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,September 2022,"October 11, 2022",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,October 2022,"October 8, 2022",Executive Twin Room,1,Couple,8.2
Good,,,7.0,August 2022,"October 7, 2022",Executive Double Room,1,Family,8.2
Good,,,7.0,October 2022,"October 7, 2022",Executive Twin Room,2,Group,8.2
Very Good,,,8.0,October 2022,"October 4, 2022",Executive Twin Room,2,Couple,8.2
Wonderful,,,9.0,September 2022,"September 24, 2022",Executive Double Room,2,Couple,8.2
Very Good,,,8.0,September 2022,"September 24, 2022",Standard Triple Room,1,Family,8.2
Very Good,,,8.0,September 2022,"September 22, 2022",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,September 2022,"September 22, 2022",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,August 2022,"September 18, 2022",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,September 2022,"September 17, 2022",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,September 2022,"September 12, 2022",Standard Triple Room,1,Family,8.2
Very Good,,,8.0,September 2022,"September 10, 2022",Standard Triple Room,1,Family,8.2
Good,,,7.0,September 2022,"September 3, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"August 29, 2022",Standard Triple Room,1,Group,8.2
Very Good,,,8.0,August 2022,"August 28, 2022",Executive Twin Room,1,Group,8.2
Very Good,,,8.0,August 2022,"August 26, 2022",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,August 2022,"August 25, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,July 2022,"August 24, 2022",Executive Double Room,1,Solo traveler,8.2
Very Good,,,8.0,August 2022,"August 22, 2022",Executive Twin Room,1,Couple,8.2
Good,,,7.0,August 2022,"August 22, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"August 19, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"August 14, 2022",Executive Double Room,1,Couple,8.2
Wonderful,,,9.0,August 2022,"August 13, 2022",Executive Twin Room,1,Solo traveler,8.2
Good,,,7.0,August 2022,"August 11, 2022",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,July 2022,"August 10, 2022",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,July 2022,"August 8, 2022",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,August 2022,"August 5, 2022",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"August 4, 2022",Executive Twin Room,1,Couple,8.2
Wonderful,,,9.0,July 2022,"August 4, 2022",Junior Suite,1,Solo traveler,8.2
Wonderful,,,9.0,August 2022,"August 2, 2022",Executive Double Room,1,Couple,8.2
Good,,,7.0,June 2022,"July 27, 2022",Executive Twin Room,1,Solo traveler,8.2
Wonderful,,,9.0,July 2022,"July 25, 2022",Executive Twin Room,10,Couple,8.2
Wonderful,,,9.0,July 2022,"July 23, 2022",Executive Twin Room,1,Group,8.2
Wonderful,,,9.0,July 2022,"July 19, 2022",Executive Double Room,1,Couple,8.2
Very Good,,,8.0,July 2022,"July 17, 2022",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,June 2022,"July 16, 2022",Junior Suite,2,Solo traveler,8.2
Good,,,7.0,June 2022,"July 15, 2022",Executive Twin Room,1,Family,8.2
Wonderful,,,9.0,July 2022,"July 14, 2022",Executive Twin Room,1,Family,8.2
Good,,,7.0,July 2022,"July 14, 2022",Executive Twin Room,1,Group,8.2
Wonderful,,,9.0,July 2022,"July 13, 2022",Executive Twin Room,1,Couple,8.2
Very Good,,,8.0,July 2022,"July 12, 2022",Standard Triple Room,1,Family,8.2
Good,,,7.0,July 2022,"July 9, 2022",Junior Suite,1,Family,8.2
Very Good,,,8.0,July 2022,"July 6, 2022",Standard Triple Room,1,Family,8.2
Wonderful,,,9.0,May 2022,"July 3, 2022",Executive Twin Room,1,Solo traveler,8.2
Very Good,,,8.0,July 2022,"July 3, 2022",Executive Double Room,1,Solo traveler,8.2
Wonderful,,,9.0,June 2022,"June 27, 2022",Executive Twin Room,1,Family,8.2
Very Good,,,8.0,June 2022,"June 27, 2022",Standard Triple Room,1,Family,8.2
Very Good,,,8.0,March 2022,"June 22, 2022",Executive Twin Room,1,Solo traveler,8.2
