Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"excellent place for travelers who like to be close to the main regional busstation Sete de Rios, well kept clean rooms,",missed a water boiler,"I needed a place close to the busstation of Sete de Rios, it allowed me to walk in 7 minutes from the hotel to the (regional) busstation.,Good room, all was clean and in good condition.",9.0,January 2023,"January 23, 2023",Standard Double Room,1,Solo traveler,8
Very Good,Parking was very tight and should be less expensive or free for guests.,Front desk staff were terrific.  Breakfast was good; would have been better with real coffee.,8.0,October 2022,"November 23, 2022",Standard Double Room,2,Couple,8
"Good value, clean and well located",,proximity to airport,9.0,November 2022,"November 15, 2022",Standard Double Room,1,Couple,8
Very nice Ibis hotel in Lisbon,-,"A very nice and clean Ibis hotel in Lisbon, in a very good position if you have to stay in that part of town, but the centre is easy to reach with the metro. There's also a restaurant inside where you can eat with good price and quality",9.0,September 2022,"November 14, 2022",Standard Double Room,2,Solo traveler,8
convenient and comfortable!,no hand towels or face cloths,The beds were very comfortable with nice sheets. The breakfast was healthy with many choices and the staff were very helpful.,9.0,November 2022,"November 5, 2022",Standard Twin Room,4,Couple,8
"Helpful staff, reputable hotel, we loved it.",,"The staff is very nice, the room is quiet (except for the drunk neighbor, but this is not the hotel's fault). Bed is comfortable, room is clean.
The luggage storage is safe, not just a room that anyone can enter. There is a train station nearby (in the direction of Sintra) and several metros are a few minutes' walk away. We only used it for sleeping because we were in town all day.",9.0,October 2022,"October 27, 2022",Standard Double Room,4,Couple,8
good stay at the hotel,the room is rather small. I expect a kettle in the room but not available,excellent location,8.0,September 2022,"October 26, 2022",Standard Double Room,5,Couple,8
Pleasant and comfortable stay at Ibis Hotel (nearby Mosque),See my comments above.,"My wife and I were pleasantly surprised by the high standards overall - bedroom and toilet/shower were clean and tidy (except under the bed), breakfast fare was reasonably (except for cold eggs), and the bar offered simple food to tide you over for the night.

Compared to more expensive next door hotels, Ibis is excellent value. And, beats them hands down.",8.0,October 2022,"October 24, 2022",Standard Double Room,7,Couple,8
"100% recommend staying at the Ibis hotel, good location, great rooms, super comfortable beds",,The beds are super comfortable,9.0,October 2022,"October 18, 2022",Standard Double Room - Mobility Access,3,Group,8
Valuable,Nstr,Location. Staff courtesy.,9.0,October 2022,"October 5, 2022",Standard Double Room,2,Solo traveler,8
would recommend as being just as comfortable as more expensive nearby hotels and breakfasts being better,small pillows,"comfortable bed, good location, helpful staff, excellent breakfast",8.0,October 2022,"October 5, 2022",Standard Double Room,1,Couple,8
Great cost benefit,Smell of cigarettes in one of the rooms.,Great cost benefit,8.0,September 2022,"September 29, 2022",Standard Double Room,3,Family,8
Very Good,,"Clean, tiny room for short stay between flights",8.0,September 2022,"September 19, 2022",Double Room with Extra Bed,1,Family,8
Wonderful,Location under the arrival and departure route of Lisbon Airport means sleeping with windows closed is advisable.,"Great location near Sete Rios station and the Blue metro provides apportunities to go into Lisbon and around
Good breakfast with many options.",9.0,September 2022,"September 17, 2022",Standard Double Room,2,Couple,8
"Highly recommended, good staff, clean rooms.",Location. For me it’s a little far away from the center.,The hotel worth the money and staff was helpful.,9.0,September 2022,"September 14, 2022",Standard Double Room,3,Couple,8
"Affordable but comfortable, really recommend this hotel for anyone looking for a city break in Lisbon.","There could have been more amenities in the room, especially an Iron and Ironing board. TV was also limited in what channels were available especially in English.","affordable hotel with a well equipped bar on the ground floor, the bar was also reasonably priced which was nice. Staff were helpful and friendly. Hotel located near a metro station which was convenient.",8.0,September 2022,"September 14, 2022",Standard Twin Room,5,Family,8
Very Good,"Wifi very slow when many people use it
Airplane sounds","Good beds
Good location",8.0,September 2022,"September 7, 2022",Standard Double Room,3,Family,8
Would come again!,perhaps extra choices for breakfast,"Clean, modern decor, lovely staff",9.0,August 2022,"August 27, 2022",Standard Double Room,5,Family,8
Very Good,room and bed small,,8.0,August 2022,"August 26, 2022",Standard Double Room,1,Group,8
Great value for money,,"Clean and comfortable room, great value for money.",8.0,July 2022,"August 24, 2022",Standard Double Room,1,Solo traveler,8
Very Good,The window in my room was closed 'for safety reasons'. In the bar they didn't have many things from the menu - only pizza and soup were avaliable.,"Comfortable, clean room. Excellent breakfast!  Super kind staff!",8.0,July 2022,"August 20, 2022",Standard Double Room,5,Solo traveler,8
Wonderful,I would prefer to be closer to center.,Excellent service and nice breakfast!,9.0,August 2022,"August 20, 2022",Standard Twin Room,5,Group,8
Great Portuguese breakfast!,,"The room was fine and very clean.
The breakfast was very good.
The staff was very nice and helpful.
For the short stay and it's closeness to the bus terminal made it a great location!",8.0,August 2022,"August 16, 2022",Standard Double Room,1,Family,8
A value for money hotel,Everything was good with an amazing staff,"A value for money hotel, ideal for solo travelers",7.0,July 2022,"August 13, 2022",Standard Double Room,5,Solo traveler,8
Good place!,"The location was ok, about 10-15 min walk from the metro.","Nice, clean, friendly, comfortable, pretty simple.",9.0,August 2022,"August 12, 2022",Standard Double Room,4,Couple,8
Very Good,,"its a classic ibis hotel with no frills but meets the basic needs. the location is really good. Quiet but accessible. 
the breakfast option is very limited to crossiants so i would suggest to skip it and have something from the coffee shops around.",8.0,May 2022,"July 27, 2022",Standard Double Room,3,Solo traveler,8
that was nice in general,would be nice if there is a little fridge.,"the view from the top (14th floor) was great, and provided daily clean, which was nice! closed to the metro station and having a lot of nice local restaurants nearby.",7.0,July 2022,"July 25, 2022",Standard Double Room,4,Couple,8
"If you're on a budget, it's a no-brainer to select this hotel",,"Room cleaning every day alongside new towels. Great location 5mins from metro station. Quiet place, but airplanes flying from/to airport can be heard (not an issue). Breakfast was great with an even better price.",9.0,July 2022,"July 19, 2022",Standard Double Room,9,Couple,8
Wonderful,,Great staff,9.0,July 2022,"July 7, 2022",Standard Double Room,5,Group,8
I will definitely recommend it to others! I am happy I stayed here!,"I would have liked some other egg options for breakfast, not just boiled eggs! Otherwise not much I didn't like. If tea and coffee could be made available in the rooms that would have been great!",Everything was better than expected.. it was not much of a change from the five star hotel I was at previously in the area. There was a previous online complaint about noise but this was no issue as there is double glazing in the windows.,8.0,July 2022,"July 7, 2022",Standard Double Room,5,Solo traveler,8
Great place to explore the City,"The breakfast would have been perfect if there were a larger variety of milks. There was ""just"" normal milk and soy milk... If you add lactose free milk or oats milk or others, this would be perfect.
Breakfast cereals are great, also a great variety but I was missing simple oats","Very close to Metrostation, silent rooms, nice continental breakfast, local treats also available",9.0,July 2022,"July 4, 2022",Standard Double Room,4,Couple,8
Wonderful,,"Breakfast was amazing! It was a great stay for a couple of nights. It's close to metro, 15 minutes from center by metro.",9.0,June 2022,"July 3, 2022",Double Room with Extra Bed,2,Group,8
Excellent Breakfast,Nothing,"Excellent breakfast, helpful friendly staff, good location, room clean and neat",8.0,June 2022,"June 27, 2022",Standard Double Room,3,Couple,8
Good for a short stay,Could.t open the window and refreshing the air in the room.,"The team, the lobby, basic restaurant, good breakfast but the same every morning.",8.0,June 2022,"June 5, 2022",Standard Twin Room,4,Couple,8
Good,Beds are very small,Staff was super friendly and flexible,7.0,June 2022,"June 5, 2022",Standard Twin Room,1,Couple,8
Function and comfort at hotel Ibis,We are both very happy with our stay. Great value for the bucks!!! :),"The staff was very friendly and helpful from the first moment of arrival.
Our rooms were cleaned and arranged every day, and though the days were hot, the air conditioning helped a lot to relex during the quiet times. We did not have breakfast, as we were going in town to enjoy the delicacies the city could offer.
The location of the hotel is great too - it is on a metro line, close to a train station, and buses.",9.0,May 2022,"May 31, 2022",Standard Double Room,6,Couple,8
Wonderful,"The hotel is on the flight path to Lisbon's airport, and so there's a lot of airplane noise. It didn't affect our stay, but it might be hard for light sleepers.","Great staff, comfortable room, near the Metro, bar/restaurant open until 11:30 every night.",9.0,May 2022,"May 28, 2022",Standard Double Room,10,Family,8
