Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Ok.,"Brkf - very disapointed,  rooms - ok.",,6.0,August 2021,"September 19, 2021",Superior Double Room,2,Family,8.1
"Worst, not value for money","Service
Wifi
Staff not caring",Location,1.0,August 2024,"August 13, 2024",Standard Double Room,2,Couple,8.1
"Worst value for money, i would not book it even if I get it 3 times cheaper not worth even 1/3 of price","Service
Wifi",Location,1.0,August 2024,"August 13, 2024",Standard Double Room,1,Couple,8.1
"If you want a nice vacation where you can rest, please look for another hotel.","The beds were awful, we could not rest because every time someone moved it would make a lot of noise and wake us up. Even though I paid for the entire room, I had to pay an extra 20 euros for my mother to share the room with. If I was alone, I could easily sleep in both beds and it would be ok, but since we were two persons, I had to pay an extra 20 euros/night to use the second bed? It makes no sense whatsoever.

Ah yes, and how can we forget, we had no cable for one night, making our room feel like we were in the year 1940. The answer from the receptionist was: ""it was only for one night"". 

Even after explaining that they did not provide 4 star conditions, and the room was grossly overpriced, there was no way to make the receptionist understand our problem and concern. We, however, got a discount of 10 euros!! thank God :)

The only reason this hotel has 4 stars is that they fit in a sauna and a gym at the 4th floor. The room was far from what a 4 star hotel should have. Wildly overpriced. 

The only night we had a good night's sleep was our last, as we were already used to the beds constantly creaking and making noise.",I would have loved to write something here.,3.0,July 2024,"July 24, 2024",Standard Twin Room,3,Family,8.1
Very bad experience,"Super duper warm room, unable to sleep well at night as it was too warm inside the room! The room is very old and not well maintained which is different from the advertisement.",Good breakfast,1.0,July 2024,"July 21, 2024",Standard Double Room,2,Couple,8.1
Bad experience,"Not clean at all .the reception  never answered  our call .cold water after 11 pm tell we made our chick out . And no shower gel or shampoo
Very bad room","The room was not clean .
The water for shower was cold night and morning. Sheets were dirty with bad smell. 👎",1.0,April 2024,"June 17, 2024",Standard Double Room,1,Couple,8.1
Great breakfast..room way too hot.,Room was far too hot…fan provided in room showed 24/25 degrees all night. Couldn’t get aircon to reduce this. If we opened windows it was too noisy,Breakfast was very good.,6.0,March 2024,"April 1, 2024",Standard Double Room,1,Couple,8.1
Convenient but outdated,"Hotel felt tired and old fashioned, car park was full. It wasnt clear you had to prebook a space in the car park. Parking was expensive. Room didnt have a nice view.",Location was good,6.0,February 2024,"March 6, 2024",Standard Double Room,1,Solo traveler,8.1
Nightmare,Everything,Nothing,1.0,March 2024,"March 4, 2024",Standard Double Room,1,Solo traveler,8.1
Bad,"- Bad Woody smell
- bad quality breakfast 
- does not include hot water in the shower",,1.0,December 2023,"December 17, 2023",Standard Double Room,1,Solo traveler,8.1
Good but not for this price,"It was not very clean, there were insects in the bathroom and shower door was broken, the cleaning staff was knocking many times before 9 am.","Very close to city Center, quiet and comfortable",4.0,October 2023,"October 3, 2023",Standard Double Room,1,Solo traveler,8.1
Very disappointed,"The staff was very disrespectful. They told me I could cancel the booking and make a new reservation, but ended up not getting my money back and paying double",,1.0,August 2023,"September 12, 2023",Standard Double Room,1,Group,8.1
"Do not book in summer, you will boil.",Location.,"Extremely warm rooms, no air condition only fans available. Could barely sleep anything. Extremely poor water pressure in tap and shower. Wifi was barley working, very poor.",2.0,August 2023,"September 3, 2023",Standard Twin Room,2,Couple,8.1
Poor,"internet is very slow. the room isn't cleaned, the hotel is very old",nothing that i like,3.0,July 2023,"July 14, 2023",Standard Twin Room,1,Couple,8.1
"Disorganised, unfriendly, not worth the price.","Poor facilities for the price. Be aware there is no air conditioning if you are staying in summer. The rooms do not have a fan either, only a window that can only be partially opened as it hits the bed. So brace yourself for no airflow. 

The staff were the most disorganised I have ever seen from a hotel. You have to prearrange parking, which we did. However when we arrived, someone else had parked in our pre-arranged spot. Upon speaking to the hotel manager, somehow we were at fault for the actions of someone else. Go figure. 

Additionally, go somewhere else for breakfast, rather than the hotel Cafe. Incredibly rude staff who treated us like we had walked into a restricted demilitarised zone when we entered the Cafe. A very 'papers please' experience.","Great central location, close to everything.",3.0,July 2023,"July 10, 2023",Standard Double Room,1,Couple,8.1
Disappointing,"Temperatura insoportable en la habitación, no pudimos dormir",,4.0,July 2023,"July 8, 2023",Standard Double Room,1,Couple,8.1
Bad,"They took the money for the room 3days before my arrival and when I got there they gave me a horrible suite on the 4th floor with interior staircase and the necessity to go up and down the stairs to get to the bathroom which was also difficult to use
The beds upstairs were not comfortable the only good thing was the air conditioner otherwise we did not have air to breath
When my husband is 75 years old it is not very pleasant to go down and up the stairs with the veavy bags
I am very angry for their attitude because I was told that they changed the room I paid without asking me
Which is not allowed",The proximity of the hotel to the centre,1.0,June 2023,"June 29, 2023",Standard Double Room,1,Couple,8.1
Would not stay here again.,Rooms very dated.  Didn’t feel clean or comfortable.,Very friendly staff.  Great breakfast.  Parking at hotel.,4.0,June 2023,"June 29, 2023",Standard Triple Room,1,Group,8.1
"Aside from a good location, the hotel does not worth the value for the money.","The wifi didn't work in the rooms.  They said the wifi router was broken and they were trying to get the technician and told us we can use the wifi in the lobby or the cafe.  But the wifi in the lobby or the cafe was non-existent either.  During our 4-day stay, they couldn't get the wifi fixed either.  We had to 'borrow' wifi access from the company across from the hotel and had to stand right by our room window to do that.  
When we first got to our room, housekeeping forgot to give us any new towels and my son took a shower without realizing it.  I called the lobby for it and had to wait for almost 30 min to have the towels delivered.","Location was great.  Very close to old town area.  
Breakfast was fairly standard.",4.0,May 2023,"May 26, 2023",Standard Double Room,3,Family,8.1
Enjoyable visit to a beautiful town marred by an uncomfortable stay.,"The bedroom set up was totally impractical. It was on two levels.  The lower level had a sofa bed made up and the upper level a queen (or king) size bed made up which was where we slept. Only seat on lower level was a low padded cube on rollers, way too low to sit at the high bench to use a computer. My wife brought down a wicker chair and table  from the upstairs sun room so she could work in the small space between the end of the sofa and the wall.  Furniture up stairs did not include any sort of work or storage bench. Storage for travel bags was under the stairs and awkward and difficult to use without banging one’s head on the overhead stairs and there was no nearby area to sort goods after or before packing. We would probably stay again if we could choose a more functional room.",Lovely hotel in prime location for a short term visitor.  Excellent breakfast. Friendly helpful staff.  We had only an afternoon and a couple of hours on the following morning to view the old town and achieved our aim thanks to prime location.,3.0,May 2023,"May 25, 2023",Standard Double Room,1,Couple,8.1
"Over priced! Dirty and old fashioned with poor service, Avoid!","The hotel is one of the most outdated hotels I have ever stayed in. It’s in desperate need of a refurbishment! It could be 40 years since a renovation. The price of this hotel should be half of what it was. The room is ok, but the bed is uncomfortable and the shower was broken, so you have to hold it to shower yourself. The worst part was a cockroach in the breakfast room. So I didn’t take the overpriced breakfast. When I showed it to the member of staff he killed it but left it there!",The location is great. That’s the only positive thing about this hotel. It’s very close to the old town which is nice for restaurants and bars. The is a car park underneath the hotel which offers secure parking for a good price.,3.0,May 2023,"May 14, 2023",Standard Double Room,1,Solo traveler,8.1
"dirty,poor wifi, bad stuff, awful","everything was dirty ,poor wifi ,bad stuff everything was awful",nothing,1.0,March 2023,"March 16, 2023",Standard Double Room,1,Couple,8.1
"Great spot, clean, but poor internet and no air cond (very uncomfortable).","Personal comfort was very disappointing. The room had no air conditioning, and the corridors were boiling hot. The staff did not ventilate the corridor each day. Oppressive! As a result, we had to keep the windows open each night to get some sleep, but the outside noise was horrible. On each of the 8 nights, I reckon we got about no more than 5 hr sleep. C'mon guys, climate change is with us, heatwaves are the new normal, and Austria has lots of clean hydroelectric energy: install some a/c for your guests. I heard many guests complaining about it. Secondly, the internet is appalling. It kept dropping out. We could not even validate our public transport tickets via the hotel wifi.","Great location (close to restaurants, etc.); clean and spacious room; friendly staff.",4.0,July 2022,"July 23, 2022",Superior Double Room,8,Couple,8.1
Not a breath of fresh air in the whole hotel 8pm,"Well, we called the hotel 'the furnace'. It was much too hot. Not only the room, but also the breakfast area, the lift, the reception. I guess it was a hot day but there was not a breath of fresh air in the lobby, in the corridor, in the dining room. Not one window opened. Not on the first day, not on the second day. 
It clearly said 'air conditioning' on their website, but really, there isn't any. Anywhere. Prepare to suffer!
Maybe this place is a good one for winter, but stay away in summer.","Staff at check in was wonderful, very helpful. She made sure we checked in early as she could see how much we suffered with they heart. 
The location was in the centre, which was good too.
They let us keep the luggage in their storage.",4.0,July 2022,"July 21, 2022",Superior Double Room,1,Couple,8.1
Hotel only average.  Beautiful  city and area,No chair or tea making facilities in room,Location,5.0,July 2022,"July 7, 2022",Superior Single Room,7,Solo traveler,8.1
Ok hotel but hugely overpriced for its services.,"It's branded as a 4 star hotel but it isn't so I feel a bit cheated.
The main points are:
 * no room service (or very well hidden)
 * no mini bar (4 bottles of water don't count as mini bar)
 * very slow Wifi

Also there is some construction work going on next door so sleep is only possible until 7 am.","Well located near the centre of town.
Breakfast buffet was ok, however check which coffee machine you get the coffee from!",4.0,June 2022,"June 23, 2022",Standard Double Room,2,Couple,8.1
Fair,Bed too bad,Breakfast was great,5.0,April 2022,"April 28, 2022",Standard Twin Room,1,Solo traveler,8.1
All good reviews must be fake or paid ...,"Staff, bed, dirty room, no curtains, poor quality breakfast and on top of it, this spa/fitness area that smells like an old ski socks you have used during a full day of sport ; how dare you call this 4 star ? Even in a third world country this hotel would not have any star ! Worst stay I had in the last 10 years","Nothing, everything at this hotel will make you stay bad. Avoid it at all cost.
If you manage to sleep in the poorly furnished room, be sure the very unfriendly staff will make you stay awful.",1.0,February 2022,"February 14, 2022",Standard Double Room,2,Couple,8.1
"Great hotel, but room too hot","The room (102) was unbelievably hot. It appeared that the small fridge in the room gave out a huge amount of heat. I think this was known to the hotel, because the cupboard in which the fridge sat had holes drilled in it to let the heat out. But this just made the room warmer! It was impossible to sleep well. When informed of the problem, the hotel staff listened but seemed completely uninterested in doing anything about it.","The location is amazing, just a few minutes away from the Altstadt. The room was spotlessly clean. Breakfast included hot choices and Continental, and was all delicious.",5.0,September 2021,"September 20, 2021",Standard Double Room,1,Couple,8.1
Bad,"It was crazy hot in the rooms. No AC. They give us a fan that in not a fan but a blowing heater to be used as a fan. Makes a lot of noise and a little wind.
It was not possible to sleep in the room and this is the main purpose of a hotel stay. 
Cannot give bigger score than ""0"". In nights with 28+ temperatures, this hotel should not work.",A little dated but clean hotel with a nice staff and good location.,1.0,August 2024,"August 12, 2024",Standard Twin Room,1,Couple,8.1
a great hotel for staying in Innsbruck,a little dated decor,central location. great breakfast,9.0,March 2023,"March 19, 2023",Standard Twin Room,1,Family,8.1
highly recommend,the key situation,"location, room and saunas",8.0,August 2022,"September 25, 2022",Standard Double Room,3,Group,8.1
excellent stay,The Sauna was a little bit crowded,"very central , near everything in the city.",8.0,August 2022,"August 7, 2022",Standard Double Room,1,Family,8.1
"Comfortable, friendly hotel in the centre of town","Major construction work just outside the window. Very limited vegan options for breakfast (a niche concern, I realise!).","Location! Friendly, helpful staff and all the facilities you need.",9.6,July 2022,"July 6, 2022",Standard Double Room,2,Solo traveler,8.1
Hotel Central Innsbruck,"Rooms small and very very  hot , fan provided but turned off while we were out , heavy quilts in the summer? 
We booked last minute so maybe the only room left? 
No kettle but we were informed of this . Breakfast in the cafe was good some staff rather unfriendly and  appeared stressed when asked a simple question ( in their own language) of where can we sit.
On the whole not a great stay but would consider staying here again if we payed for an upgraded room after all we only slept in the room for one night .","Loved the friendliness of the Hotel staff, cleaning lady was so very helpful and approachable.
Lovely bathroom with shower and body lotions provided.",7.0,July 2022,"July 5, 2022",Standard Twin Room,1,Family,8.1
Wonderful,The decoration is a little old style but it is still clean and nice.,The room was really spacious. The location is great!!,9.0,October 2021,"October 7, 2021",Standard Double Room,1,Solo traveler,8.1
Excellent location,Room is too dark,Provide bike for free,8.0,September 2021,"September 22, 2021",Standard Double Room,4,Solo traveler,8.1
Very Good,"Hot during summer but they have Fan for the room, note that there's no air-conditioning so can be warm on hot summer days.",Location,8.0,August 2021,"August 29, 2021",Standard Double Room,1,Family,8.1
"Fine hotel, but loud construction site immediately next to it","There was a very loud construction site next to the hotel so we woke up at +/- 6am. We had to keep the windows open because there was no airconditioning, only one fan that was not working well enough to cool the room down. 
So it was impossible to sleep from 6am. 
Didn’t expect this for this price.",The hotel is clean and close to the train station/city center.,7.0,July 2022,"August 2, 2022",Standard Double Room,1,Couple,8.1
We stayed one night at Hotel Central. Innsbruck is a awesome town and wish we had more time to explore more of the area.,,The property was a short walk from the train station. As it’s name suggests its location is conveniently Central. The Staff was friendly and helpful. The hotel was nice and clean.,10,March 2023,"April 9, 2023",Standard Double Room,1,Couple,8.1
Exceptional,,The staff were really accommodating and it felt like home away from home. ❤️,10,February 2022,"March 7, 2022",Standard Double Room,3,Solo traveler,8.1
Exceptional,"Located in the heart of Innsbruck, the staff has been very helpful and kind.
Our room was super clean and the bed comfortable.",,10,September 2021,"September 27, 2021",Standard Double Room,1,Group,8.1
very uncomfortable beds,"very uncomfortable single beds, was impossible to sleep, room didn’t look like the picture","location, sauna",6.0,December 2022,"December 14, 2022",Standard Twin Room,1,Family,8.1
Pleasant,"Bathroom door didn't properly close, room was incredibly hot with no way to adjust temperature but to keep the window open.","Good breakfast, nice bathroom",6.0,September 2021,"September 23, 2021",Standard Twin Room,1,Solo traveler,8.1
Wonderful,,,9.0,August 2024,"August 18, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,June 2024,"August 14, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,August 2024,"August 12, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2024,"August 6, 2024",Standard Twin Room,1,Couple,8.1
Wonderful,,,9.0,July 2024,"July 27, 2024",Standard Double Room,2,Family,8.1
Wonderful,,,9.0,July 2024,"July 26, 2024",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,June 2024,"July 10, 2024",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,May 2024,"July 5, 2024",Standard Double Room,1,Couple,8.1
"Great location with access to everything what you need in Innsbruck. There isn’t clima in the room, so because of the we",,,8.0,June 2024,"July 4, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,July 2024,"July 4, 2024",Standard Double Room,1,Family,8.1
Wonderful,,,9.0,May 2024,"July 2, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,June 2024,"June 28, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,June 2024,"June 28, 2024",Superior Double Room,2,Couple,8.1
Wonderful,,,9.0,June 2024,"June 18, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,May 2024,"June 17, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,June 2024,"June 17, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,June 2024,"June 13, 2024",Standard Double Room,2,Couple,8.1
Great location,,,8.0,May 2024,"June 6, 2024",Standard Triple Room,1,Couple,8.1
Wonderful,,,9.0,June 2024,"June 5, 2024",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,June 2024,"June 5, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,June 2024,"June 4, 2024",Standard Double Room,2,Group,8.1
Very Good,,,8.0,May 2024,"June 4, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,May 2024,"June 3, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,May 2024,"May 31, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,May 2024,"May 26, 2024",Standard Double Room,3,Couple,8.1
Good,,,7.0,April 2024,"May 18, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,May 2024,"May 13, 2024",Standard Double Room,1,Couple,8.1
Good,,,7.0,May 2024,"May 13, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,May 2024,"May 10, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,May 2024,"May 10, 2024",Standard Double Room,2,Solo traveler,8.1
Wonderful,,,9.0,May 2024,"May 7, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,May 2024,"May 7, 2024",Standard Triple Room,2,Group,8.1
Wonderful,,,9.0,April 2024,"May 4, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,April 2024,"May 4, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,April 2024,"April 30, 2024",Standard Twin Room,1,Family,8.1
Wonderful,,,9.0,April 2024,"April 13, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,April 2024,"April 11, 2024",Standard Double Room,2,Solo traveler,8.1
Very Good,,,8.0,April 2024,"April 11, 2024",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,March 2024,"April 11, 2024",Standard Double Room,2,Solo traveler,8.1
Wonderful,,,9.0,April 2024,"April 8, 2024",Standard Double Room,1,Family,8.1
Very Good,,,8.0,April 2024,"April 7, 2024",Standard Twin Room,1,Family,8.1
Wonderful,,,9.0,February 2024,"March 25, 2024",Standard Double Room,2,Couple,8.1
"The hotel is quite old and the shower was small, but otherwise it was a nice and comfortable stay.",,,8.0,March 2024,"March 24, 2024",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,March 2024,"March 19, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,February 2024,"March 17, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,March 2024,"March 11, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,February 2024,"March 10, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,March 2024,"March 8, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,March 2024,"March 1, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,February 2024,"March 1, 2024",Standard Double Room,2,Couple,8.1
Wonderful,,,9.0,February 2024,"February 26, 2024",Standard Triple Room,3,Family,8.1
Wonderful,,,9.0,February 2024,"February 26, 2024",Standard Triple Room,1,Family,8.1
Very Good,,,8.0,February 2024,"February 25, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,February 2024,"February 24, 2024",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,February 2024,"February 20, 2024",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,February 2024,"February 15, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,February 2024,"February 13, 2024",Standard Double Room,1,Family,8.1
Wonderful,,,9.0,February 2024,"February 10, 2024",Standard Double Room,1,Family,8.1
Wonderful,,,9.0,February 2024,"February 9, 2024",Standard Twin Room,1,Solo traveler,8.1
Very Good,,,8.0,February 2024,"February 8, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,January 2024,"February 1, 2024",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,January 2024,"January 29, 2024",Standard Double Room,1,Couple,8.1
Good,,,7.0,January 2024,"January 29, 2024",Standard Triple Room,1,Family,8.1
Very Good,,,8.0,January 2024,"January 18, 2024",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,January 2024,"January 17, 2024",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,January 2024,"January 8, 2024",Standard Double Room,1,Couple,8.1
Good,,,7.0,January 2024,"January 2, 2024",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,December 2023,"December 31, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,December 2023,"December 30, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,December 2023,"December 29, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,December 2023,"December 26, 2023",Standard Double Room,3,Couple,8.1
Very Good,,,8.0,December 2023,"December 22, 2023",Standard Triple Room,2,Family,8.1
Very Good,,,8.0,December 2023,"December 18, 2023",Superior Double Room,2,Couple,8.1
Wonderful,,,9.0,December 2023,"December 17, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,December 2023,"December 12, 2023",Standard Twin Room,3,Couple,8.1
Very Good,,,8.0,December 2023,"December 12, 2023",Standard Twin Room,1,Couple,8.1
Wonderful,,,9.0,December 2023,"December 2, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,November 2023,"November 28, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,November 2023,"November 20, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,September 2023,"November 17, 2023",Standard Twin Room,2,Couple,8.1
Wonderful,,,9.0,November 2023,"November 12, 2023",Standard Double Room,1,Family,8.1
Wonderful,,,9.0,October 2023,"November 4, 2023",Standard Double Room,2,Solo traveler,8.1
Wonderful,,,9.0,October 2023,"October 30, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,October 2023,"October 27, 2023",Standard Double Room,3,Family,8.1
Wonderful,,,9.0,October 2023,"October 27, 2023",Standard Twin Room,2,Family,8.1
Wonderful,,,9.0,October 2023,"October 22, 2023",Standard Double Room,3,Couple,8.1
Very Good,,,8.0,October 2023,"October 15, 2023",Standard Double Room,2,Solo traveler,8.1
Wonderful,,,9.0,October 2023,"October 13, 2023",Standard Double Room,2,Family,8.1
Wonderful,,,9.0,October 2023,"October 9, 2023",Standard Double Room,6,Solo traveler,8.1
Very Good,,,8.0,September 2023,"October 8, 2023",Standard Double Room,4,Couple,8.1
Very Good,,,8.0,October 2023,"October 7, 2023",Standard Double Room,2,Solo traveler,8.1
"Amazing location, friendly staff, very comfortable stay",,,9.0,October 2023,"October 7, 2023",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,October 2023,"October 4, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,September 2023,"September 30, 2023",Standard Double Room,3,Couple,8.1
Wonderful,,,9.0,September 2023,"September 29, 2023",Standard Triple Room,2,Group,8.1
Good,,,7.0,September 2023,"September 28, 2023",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,September 2023,"September 28, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,September 2023,"September 25, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,September 2023,"September 25, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,September 2023,"September 22, 2023",Standard Double Room,1,Couple,8.1
"Great staff, good location had a very pleasant stay",,,8.0,September 2023,"September 21, 2023",Superior Double Room,2,Solo traveler,8.1
Very Good,,,8.0,July 2023,"September 19, 2023",Standard Twin Room,5,Couple,8.1
Good,,,7.0,August 2023,"September 11, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,September 2023,"September 11, 2023",Standard Twin Room,2,Couple,8.1
Very Good,,,8.0,September 2023,"September 10, 2023",Standard Double Room,4,Couple,8.1
Wonderful,,,9.0,August 2023,"September 10, 2023",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,September 2023,"September 5, 2023",Standard Double Room,3,Couple,8.1
Wonderful,,,9.0,September 2023,"September 4, 2023",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,June 2023,"September 2, 2023",Standard Double Room,1,Group,8.1
Very Good,,,8.0,August 2023,"August 31, 2023",Standard Double Room,1,Family,8.1
Very Good,,,8.0,August 2023,"August 31, 2023",Standard Twin Room,2,Family,8.1
Wonderful,,,9.0,August 2023,"August 29, 2023",Standard Double Room,2,Couple,8.1
Good,,,7.0,June 2023,"August 29, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,August 2023,"August 24, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,August 2023,"August 21, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"August 19, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,July 2023,"August 15, 2023",Superior Double Room,2,Family,8.1
Very Good,,,8.0,August 2023,"August 13, 2023",Standard Triple Room,1,Family,8.1
Wonderful,,,9.0,July 2023,"August 9, 2023",Standard Twin Room,1,Group,8.1
Wonderful,,,9.0,July 2023,"August 6, 2023",Standard Twin Room,2,Family,8.1
Wonderful,,,9.0,July 2023,"August 2, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 31, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 27, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,July 2023,"July 25, 2023",Superior Double Room,1,Couple,8.1
Very Good,,,8.0,June 2023,"July 25, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,July 2023,"July 22, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 20, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 17, 2023",Standard Double Room,1,Family,8.1
Wonderful,,,9.0,July 2023,"July 15, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,July 2023,"July 15, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 14, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,July 2023,"July 8, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,July 2023,"July 1, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,June 2023,"June 25, 2023",Standard Twin Room,1,Family,8.1
Very Good,,,8.0,June 2023,"June 22, 2023",Standard Double Room,3,Family,8.1
Very Good,,,8.0,June 2023,"June 21, 2023",Standard Triple Room,2,Family,8.1
Wonderful,,,9.0,June 2023,"June 13, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,June 2023,"June 10, 2023",Superior Single Room,3,Solo traveler,8.1
Wonderful,,,9.0,May 2023,"June 8, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,June 2023,"June 3, 2023",Standard Double Room,1,Group,8.1
Wonderful,,,9.0,May 2023,"June 2, 2023",Standard Twin Room,1,Group,8.1
Wonderful,,,9.0,May 2023,"May 30, 2023",Standard Double Room,3,Couple,8.1
Wonderful,,,9.0,May 2023,"May 26, 2023",Superior Double Room,5,Couple,8.1
Wonderful,,,9.0,May 2023,"May 21, 2023",Standard Twin Room,2,Couple,8.1
Very Good,,,8.0,May 2023,"May 19, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,April 2023,"May 13, 2023",Standard Triple Room,3,Group,8.1
Wonderful,,,9.0,April 2023,"May 12, 2023",Standard Double Room,7,Couple,8.1
Wonderful,,,9.0,May 2023,"May 6, 2023",Standard Triple Room,2,Family,8.1
Wonderful,,,9.0,May 2023,"May 4, 2023",Standard Triple Room,1,Group,8.1
Wonderful,,,9.0,April 2023,"May 3, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,April 2023,"April 29, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,April 2023,"April 28, 2023",Standard Twin Room,1,Group,8.1
Very Good,,,8.0,April 2023,"April 27, 2023",Standard Double Room,1,Couple,8.1
Very Good,,,8.0,April 2023,"April 25, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,,9.0,March 2023,"April 22, 2023",Superior Single Room,3,Solo traveler,8.1
Very Good,,,8.0,March 2023,"April 17, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,April 2023,"April 16, 2023",Standard Twin Room,1,Group,8.1
Wonderful,,,9.0,April 2023,"April 6, 2023",Standard Triple Room,1,Group,8.1
Wonderful,,,9.0,March 2023,"March 25, 2023",Standard Double Room,3,Family,8.1
Wonderful,,,9.0,March 2023,"March 24, 2023",Standard Twin Room,1,Group,8.1
Wonderful,,,9.0,March 2023,"March 22, 2023",Standard Twin Room,1,Couple,8.1
Very Good,,,8.0,March 2023,"March 20, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,,9.0,March 2023,"March 16, 2023",Standard Double Room,2,Couple,8.1
Very Good,,,8.0,March 2023,"March 15, 2023",Standard Double Room,1,Solo traveler,8.1
Very Good,,,8.0,March 2023,"March 12, 2023",Superior Double Room,3,Couple,8.1
Wonderful,,,9.0,March 2023,"March 9, 2023",Standard Double Room,1,Couple,8.1
