Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,The A/c was very cold,The room was big and room service was fast,8.0,March 2022,"March 27, 2022",Junior Suite,3,Group,7.7
good,Resturant was closed,location,8.0,March 2022,"March 24, 2022",Standard King Room,1,Solo traveler,7.7
Very Good,noise mainly the next door Guest :( if you stay in a connecting room by mistake,nice staff and location,8.0,February 2022,"March 15, 2022",Standard King Room,7,Couple,7.7
Good place for a business trip to Riyadh,Somewhat outdated interior.,"It's a good hotel. Nice location close to Kingdom Tower. Big rooms. Good breakfast. And a nice small indoor swimming pool, perfect for a quick swim before breakfast or when coming back from business meetings.",8.0,March 2022,"March 14, 2022",Standard King Room,2,Solo traveler,7.7
Very Good,Carpets need a cleanup. Internet poor,Breakfast was excellent.,8.0,March 2022,"March 10, 2022",King Jacuzzi Suite,4,Couple,7.7
was nice & would recommend it,The TV table & tissue box were full of dust,,8.0,March 2022,"March 10, 2022",Junior Jacuzzi suite,1,Solo traveler,7.7
Wonderful,the parking is little default to get,"nice hotel
 for short period
good location",9.0,January 2022,"March 1, 2022",Standard Twin Room,1,Group,7.7
great value for great stay,no drop area at main entrance,good location and thank you for upgrading,9.0,February 2022,"February 22, 2022",Standard King Room,1,Solo traveler,7.7
Nice,"Lighting wasn't the best. Soundproofing wasn't great, you can hear the next door noise through the joint door between rooms",Nice location. Very well maintained. Good value for money.,7.0,December 2021,"February 22, 2022",Standard Twin Room,2,Family,7.7
Good for the price,Smart TV are not available in all rooms,Breakfast,8.0,February 2022,"February 21, 2022",Standard King Room,2,Solo traveler,7.7
Very nice hotel and thank you for the mr Alshmari he is very nice and professional,All good,Very nice hotel and thank you for the mr Alshmari he is very nice and professional,9.0,February 2022,"February 4, 2022",Standard King Room,1,Solo traveler,7.7
Good,At all Nothing,Quit and location,7.0,December 2021,"January 29, 2022",Standard King Room,2,Solo traveler,7.7
Good,Old windows doesn't close,"Location, staff",7.0,January 2022,"January 27, 2022",Standard Twin Room,3,Family,7.7
Very Good,they wan change The carpet is located in the old singer,nicely,8.0,January 2022,"January 26, 2022",Standard King Room,2,Group,7.7
fine,old,clean,8.0,January 2022,"January 22, 2022",Standard King Room,1,Couple,7.7
Good,carpet is old and so the bathroom,clean and comfortable and good place,7.0,December 2021,"January 16, 2022",Standard King Room,4,Family,7.7
Wonderful,,location + Staff 💯,9.0,December 2021,"January 13, 2022",Standard King Room,1,Family,7.7
needs more work to be equal with their prices!!!,bathroom need more work like plumbing and replace the sink and the tiles,location,8.0,December 2021,"January 8, 2022",Junior Suite,2,Family,7.7
Very Good,old,location -staff,8.0,December 2021,"January 7, 2022",Junior Jacuzzi suite,2,Couple,7.7
Very Good,The hotel need upgrad in facilities and decorations,The parking is available,8.0,January 2022,"January 5, 2022",Junior Suite,1,Family,7.7
Wonderful,"The underground parking, the smell of that place was literally garbage, the garbage was collected in the basement and the basement floor was mostly wet",The breakfast was great,9.0,December 2021,"January 4, 2022",Standard Twin Room,2,Couple,7.7
Good,the Wi-Fi poor,location,7.0,December 2021,"December 29, 2021",Standard King Room,3,Couple,7.7
"Good stay at a nice hotel and location, however, I  think it is overpriced.",Internet services.,"It is a good hotel with a good location and close to some shops and restaurants (with a bit of walk). The restaurant in the hotel is good and the breakfast is moderate, but not super. 
The room (executive king bed room) is nice and spacious with good services.
The worst thing in the hotel is the slow internet. I had to call them to bring me a special Wifi router, but still, I could not get good connection all the time.
Gym at the hotel is excellent and was modernized.",8.0,December 2021,"December 26, 2021",Standard King Room,8,Solo traveler,7.7
nice hotel in a nice nieghberhood.,the AC system was a bit noizy,"I liked location, room size, bed comfort, cleanliness.",9.0,December 2021,"December 23, 2021",Standard King Room,3,Solo traveler,7.7
nice,tea & coffee was not enough and limited choices with low quality kinds,everything,9.0,December 2021,"December 20, 2021",Standard Twin Room,2,Family,7.7
"Calm, Nice and Short stay","well it’s not about the property itself, but it’s about how a lively location like this street lack of taxis u can’t find them parking anywhere!","the friendly helpful staff plus having trust in what the guest stating without checking after him (when asked me if I used anything from the fridge) , the location , the cleanliness and generosity with the items in the room ..",9.0,December 2021,"December 19, 2021",Standard King Room,2,Solo traveler,7.7
Good,"electricity 
loud sound of bathroom fan","location 
homey",7.0,November 2021,"November 30, 2021",Standard King Room,1,Couple,7.7
Wonderful,Wifi is very poor in the rooms,"Friendly, helpful staff
Very good food for buffet dinner and excellent breakfast choice",9.0,November 2021,"November 27, 2021",Standard King Room,2,Solo traveler,7.7
pleasant,-,"closeness to city center
quiet place
big rooms",8.0,November 2021,"November 21, 2021",Standard King Room,3,Group,7.7
Good but increase little bit more,But Please improve your internet quality.. v bad,Nice experience to stay there,7.0,November 2021,"November 19, 2021",Standard King Room,3,Family,7.7
Would definitely come back,"Carpet needs cleaning - heavy cleaning!
TV doesn't work very well and very old
Breakfast is tailored to Arab audience and could be made more international. Chef's are also not experienced","Location is great, close to financial services and a lot of amenities nearby. 

Staff are very friendly and all speak English extremely well.

Close to very vibrant restaurants and shopping areas (via Uber)

Absolutely amazing gym!",8.0,October 2021,"November 12, 2021",Standard King Room,27,Solo traveler,7.7
"Great location, but old yet well maintained. Parking was pain.",parking was pain,location,7.0,November 2021,"November 6, 2021",Standard King Room,2,Couple,7.7
comfortable and centrally located hotel,I couldn’t use the pool,"location, rooms and breakfasts",8.0,October 2021,"November 2, 2021",Standard King Room,1,Solo traveler,7.7
"Good location, ideal for business travel.",,Location is excellent. Room right size with all amenities for business travel.,9.0,October 2021,"November 2, 2021",Standard King Room,1,Solo traveler,7.7
Great location,"Interconnecting room was provided so we heard everything at 2am.
There was a used coffee cup with lid on the table when we arrived.",Location and staff,8.0,October 2021,"October 30, 2021",Standard King Room,1,Family,7.7
Good,Room size is good,No breakfast,7.0,October 2021,"October 27, 2021",Standard Twin Room,1,Family,7.7
Wonderful,nothing,well arranged facility and service.,9.0,July 2021,"October 24, 2021",Standard King Room,2,Solo traveler,7.7
Perfect hotel in a perfect place,"The staff was friendly in general, but their English rather limited to understand or to answer a serious question.","Nice comfortable room, clean, big bed. Swimmingpool with sauna and whirlpool, and excellent restaurant and extensive breakfast buffet.",9.0,October 2021,"October 21, 2021",Standard King Room,4,Group,7.7
Wonderful,"The Wifi signal is weak, not enough power sockets , iron not good.",Clean and calm. The gym is super and the staff kind and helpful.,9.0,October 2021,"October 16, 2021",Standard King Room,12,Solo traveler,7.7
Good,The isolation between rooms,,7.0,October 2021,"October 14, 2021",Standard King Room,4,Solo traveler,7.7
Good,Room lights,Location,7.0,October 2021,"October 13, 2021",Standard King Room,2,Solo traveler,7.7
Very Good,None,"We enjoyed our stay. Friendly staffs, specially the house keeper. Thank you so much. Our room is near the elevator lobby we don't know if that's the smoking area. we can smell the cigarettes inside our room but tolerable.",8.0,October 2021,"October 10, 2021",Standard King Room,9,Group,7.7
Good,The swimming pool is only for men not for children 😢😭,My children love the location in front Chuck e chesse …,7.0,September 2021,"September 20, 2021",Standard King Room,1,Family,7.7
Very Good,Non,Clean and Antique,8.0,August 2021,"September 11, 2021",Standard King Room,2,Family,7.7
Very Good,"The AC had an issue cooling in the morning.
The Internet is weak",,8.0,September 2021,"September 10, 2021",Standard King Room,3,Solo traveler,7.7
Very Good,,Good service,8.0,September 2021,"September 8, 2021",Standard King Room,1,Family,7.7
Very functional and central to office and places to eat.,all good,"Breakfast, room very good",9.0,September 2021,"September 7, 2021",Standard King Room,2,Solo traveler,7.7
Good,The breakfast wasn’t included so I have to pay 86 riyals just for one breakfast,"It is clean place good location, I like the breakfast.",7.0,September 2021,"September 1, 2021",Junior Suite,2,Solo traveler,7.7
Good,The reception did not tell that full information about using the pool,Clean,7.0,August 2021,"August 27, 2021",Standard King Room,1,Family,7.7
Good,The suit rooms in this hotel do not qualify as hotel suites. The hotel needs to be renewed for its furnishings.,Location!,7.0,August 2024,"August 2, 2024",Junior Suite,4,Solo traveler,7.7
Outstanding location,"- Waiting long to open the parking gate
- Parking size 
- Garbage location at the B2 entrance","location, room size",9.0,May 2024,"May 23, 2024",Standard King Room,5,Solo traveler,7.7
Good,It should be a little updated. It is an old structure and need renovation. Internet is not very good.,Location and services,7.0,April 2024,"May 21, 2024",Standard King Room,3,Solo traveler,7.7
Good,The internet is very bad,,7.0,May 2024,"May 7, 2024",Standard King Room,2,Solo traveler,7.7
A very good stay,,"The location was perfect, unfortunately i did not get a chance to try out the hotel food as i was mainly out but the ambiance and service was very good and will definitely be booking it again on my next trip.",7.0,March 2024,"March 12, 2024",Standard King Room,5,Solo traveler,7.7
Very Good,"Need renovation as old carpet and old toilet 
Need to include breakfast 
Price compare to standards is high
Bed and pillow not much confort","Parking
Location 
Staff help
Wide room",8.0,January 2024,"January 24, 2024",Junior Jacuzzi suite,1,Family,7.7
Good,,"good central location; fine breakfast, but limited cereals; coffee machine outdated and coffee not very good; excellent gym and nice staff",7.0,September 2023,"September 9, 2023",Standard King Room,2,Solo traveler,7.7
Mahmoud,Breakfast is not that much and less variety in food,"Location is very good need to kingdom tower, A quiet place and big room with two bathroom, good bed room and bed.",9.0,July 2023,"July 3, 2023",Junior Jacuzzi suite,2,Family,7.7
"good hotel, perfect location but needs many improvements",the carpet was not clean and the room smells like smoke. the smell was so bad that it got stuck on my all my clothes,nice staff and the upgraded me to the royal suit which was really good,7.0,March 2023,"March 17, 2023",Standard King Room,2,Solo traveler,7.7
Good,air conditioning was not working properly,Good location very friendly and helpful staff. spacious and clean rooms.,7.0,January 2023,"January 8, 2023",Junior Suite,2,Solo traveler,7.7
Good,Never provide a reset,I have paid on the facility and always they did not provide areset,7.0,December 2022,"December 23, 2022",Standard King Room,2,Family,7.7
pleasant stay.,old facility and furniture.,"nice and helpful staff and very cooperative, the room is large and good.",8.0,November 2022,"November 29, 2022",Standard King Room,1,Couple,7.7
good stay the hotel will be an option in Riyadh,smoking odor in corridor even though it’s non smoking hotel,location,7.0,November 2022,"November 9, 2022",Junior Suite,1,Couple,7.7
