Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Excellent value, location, private room option.",I wish there is bug net at the window that open. Not that there were any bugs but I was always worried bugs or birds will come in. Perhaps I was just silly,"The location cannot be better. It’s surrounded by restaurants and so close to the main strip. We did not stayed in a shared room we have our private room. The room is a bit small for luggage but was clean and comfortable. Keep in mind this is not a five star luxury hotel for the price we paid it is truely excellent. The staff there were 10 out of 10 they all helped us in different way, calling taxi , recommending last minute tours, etc. we actually booked a tour recommended by the front desk and we were so happy we took her recommendation. Also this location has paid self serve laundry which is very convenient. It offers free basic breakfast but the paid options are good as well. Also they offer packed lunch for the hike excursion which is very cheap compared to other options we have. We love this place ! The place is also very quiet and it’s not a party hostel everyone is very chill and respectful.",9.0,November 2023,"November 6, 2023",Exclusive Double Room,3,Couple,8.5
Very Good,The bathroom is a bit dated,Good value for money,8.0,November 2023,"November 4, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Nice hostel,"- The walls are very thing. You can hear every step on the hallway. 
- the included breakfast was a bit low. Basically some cookies and a coffee. You can add some extras though for a low price (like scrambled eggs or ham & cheese sandwiches for like $2-3)","- Very nice staff which can help you with planning your tours and all other kinds of stuffs
- Great location close to all good bars and restaurants
- Good value for money",7.0,October 2023,"November 2, 2023",Exclusive Double Room,2,Couple,8.5
Great stay and great value for money,"The breakfast is not great, it’s only pastry and you have to pay for eggs for example. But there is a kitchen to make your own food which is great","We had the private room and it was spacious, warm at night and very clean",9.0,October 2023,"November 1, 2023",Exclusive Double Room,4,Couple,8.5
Exceptional,I had a perfect experience,Everything was perrect,10,October 2023,"October 30, 2023",Single Room,2,Solo traveler,8.5
Super friendly staff,BREAKFAST!! such a disappointment,"Location was close to amenities and our double room with ensuite was excellent. Kitchen was adequate, we cooked our own meals and very handy to have washer and dryer on site. Most important the staff were super friendly and very helpful.",9.0,October 2023,"October 29, 2023",Exclusive Double Room,2,Couple,8.5
"Your day starts with a filling breakfast, helpful staff and a quiet place to sleep.",Nothing to add.,"The breakfast was excellent, the location was central and we found all the people, not just the staff in El Calafate, very friendly.",9.0,October 2023,"October 26, 2023",Deluxe Apartment,3,Couple,8.5
Wonderful,"Rooms ran a little warm for our liking with no controls, but cracking the windows helped.","Staff were friendly, room was clean and comfortable. Really appreciated the 6:45a breakfast time so we could eat before our tours and bus rides. Also a very short walk downtown and easily walkable to the bus stop and Reserve Laguna Nimez.",9.0,October 2023,"October 25, 2023",Double Room with Private Bathroom,2,Couple,8.5
Wonderful,,"Great location, great staff, great excursions! Very helpful people and super good accommodation! Breakfasr was not that big, but ok! I enjoyed the place",9.0,October 2023,"October 24, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Great hostel,Nothing to complain about. It was a very good budget hostel.,"Compared with other hostels our room was large and more like a hotel. The bed was comfy, the sheets clean, the shower had hot water and the whole place was very clean. The hostel also offered a very good fx rate.",10,October 2023,"October 21, 2023",Exclusive Double Room,3,Couple,8.5
Maravillosa,,Excelente! Súper recomendable,10,October 2023,"October 19, 2023",Deluxe Quadruple Room,4,Group,8.5
Very Good,The only negative was the bed was very hard and only one pillow each.,"great location, perfect for pick up for our tours, the breakfast was nice.",8.0,October 2023,"October 18, 2023",Double Room with Private Bathroom,3,Couple,8.5
"Country style, atmospheric, friendly staff","We had breakfast included, but we were surprised that we had to pay extra for scrambled eggs - that’s strange
There was a spider in the room","The hotel itself is very atmospheric, cozy, in country style. Friendly good staff!
The man at the reception helped us call a taxi, since we don’t speak Spanish well. Thank you very much!",8.0,September 2023,"September 29, 2023",Apartment with Shower,1,Group,8.5
Great stay in El Calafate,"Our room was too close to the entrance, so, despite the signboard asking for silence, a lot of guests at night and in the early morning talked loudly and woke us up. A room upstairs would be more suitable for light sleepers","We loved the location in a quiet neighbourhood of El Calafate, yet very close to the main street where all the shops were. The room was spacious, nicely decorated and very warm during the very cold days of winter. Thanks to the heating under the floor the feeling of warmth was great after one full day in the cold. The toilet was clean and functional, with a bidet and a comfortable shower",9.0,September 2023,"September 28, 2023",Exclusive Double Room,2,Couple,8.5
Very Good,"The heating was way too high; when mentioned to the staff they said they couldn't change it. We slept with the window open. 
Breakfast does not include a sandwich, just some sweets; you have to pay separately for that.","Facilities were clean, with good space, and comfortable. Friendly staff. Close to the city centre.",8.0,September 2023,"September 27, 2023",Exclusive Double Room,2,Family,8.5
Wonderful,Beds could be more comfortable,"Convenient location, walking distance to the main strip of Calafate with nice restaurants nearby. Room was clean and hot water shower. Good for the value!",9.0,September 2023,"September 26, 2023",Exclusive Double Room,1,Couple,8.5
Great value for the price,Cleanliness of the common areas,"Location, price, comfort",9.0,September 2023,"September 21, 2023",Double Room with Private Bathroom,2,Couple,8.5
"Good location, close to the main street.",,"Good location, close to the main street. It has a big kitchen.",9.0,September 2023,"September 19, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Top service hostel in central El Calafate,,"Central location, English-speaking staff who were helpful in booking excursions, transfers, taxis for us, breakfast included in room price, powerful shower, heating (essential for winter months), shared kitchen to cook in.",9.0,September 2023,"September 16, 2023",Double Room with Private Bathroom,4,Couple,8.5
Wonderful,"Is basic, but it's what you pay for. Clean and comfortable place to stay on a budget","Really easy location close to the center. Great staff and clean rooms. Hot showers. 
Ok breakfast.",9.0,September 2023,"September 12, 2023",Apartment with Shower,1,Family,8.5
Perfect stay in El Calafate!,Nothing.,"Loved everything!! The hostel were able to arrange excursions for me at a very good price, as well as a shuttle to/from the airport. The room itself was spacious, warm (underfloor heating particularly appreciated during the Patagonian winter!) and the shower was instantly hot and insanely powerful. The daily housekeeping was also a nice surprise. Extremely quiet while also very close to the main street, with a range of restaurants and shops nearby. A basic breakfast was included, with extras being very reasonably priced.",10,September 2023,"September 9, 2023",Exclusive Double Room,3,Solo traveler,8.5
Exceptional,,The best hostel I've ever stayed,10,August 2023,"August 20, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
I truly recommend it for your stay at El Calafate. The hostel is close to the main road and is well connected with trans,The breakfast wasn’t very rich and had only a few things.,The staff were really nice and helped us a lot on booking activities. The facilities were also good .,8.0,August 2023,"August 16, 2023",Superior Triple Room,2,Group,8.5
Great stay!,,"Reception staff is friendly and helpful, location is great, the room I stayed at was very comfortable, they clean it everyday, amazing comunicación with the tours staff. Breakfast is just bread and drinks, but for a low price you can get eggs and they were good.",10,August 2023,"August 7, 2023",Single Room,5,Solo traveler,8.5
Perfect stay,,Breakfast was simple but you can buy more in the same place in a good price. It was amazing. You can hire the tours with them. Guides look for you in the lobby or while you are having breakfast.,10,July 2023,"August 3, 2023",Exclusive Double Room,3,Family,8.5
Good value for the money,"The breakfast was always the same and was from the day before “old”.
The wifi was not very good","The staff, the location, the beds were amazing",9.0,July 2023,"July 26, 2023",Apartment with Shower,3,Couple,8.5
Very comfortable stay in a nice town.,Lockers are a little bit small to put big backpacks inside.,"The location is well-situated, in the centre of town. It had an amazing, powerful shower. Breakfast was nice- facturas( argentinian pastries). Room was clean and spacious. A lively feeling, without being too lively.",10,July 2023,"July 23, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Wonderful,"The breakfast was included and as usual in all Argentina it consists of cookies and many drinks. But they also have actual food (like omelette) or diversity (like fruits), but you get it only for extra cost, which I don't find it normal since the booking included breakfast.","The personal was nice, and they helped us the booking of tours in and around Calafate, which was really great!",9.0,July 2023,"July 6, 2023",Double Room with Private Bathroom,3,Family,8.5
Wonderful,,"super staff, super hostal, super tour booking, loved it",9.0,June 2023,"July 2, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Exceptional,,"super stuff, super hostel, perfect stay and super tour booking. Thanks for everything…",10,June 2023,"July 1, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Very Good,Basic breakfast. Not the best coffee in the world either.,"The location is great, just a few minutes walk to the centre of things, bars and restaurants.",8.0,June 2023,"June 30, 2023",Quadruple Room,7,Couple,8.5
